9.585133859862929873e-01,4.340478965329689414e-31,3.898878874942902917e-02,2.238718117510326704e-31,2.334158389317330783e-03,3.115724730725756686e-31,1.525951893588068449e-04,1.423602773782743131e-31,1.031230196408691602e-05,3.058155890597477649e-32,7.069785468689403574e-07,5.347296551254326078e-33,4.877886227966123382e-08,3.152841775117947854e-32,3.374992969104722096e-09,3.195711994179716116e-32,2.338155225492706872e-10,4.360078375570214529e-32,1.621229908786596217e-11,2.929373355124910208e-32,1.125252973049660160e-12,7.018001957996596772e-34,7.821455946104487933e-14,2.227576361980193992e-32,5.447790276777666563e-15,3.043042585614110761e-32,3.804847011268645452e-16,4.701676788753935984e-32,2.666414519050968454e-17,2.733661176290609615e-32,1.876152577408606587e-18,1.107348692237967084e-32,1.326213093134585487e-19,7.194806210349949563e-33,9.423120070430672418e-21,2.306737924196262935e-33,6.733111607057524639e-22
7.410375656981519282e-31,8.817478428898644083e-01,5.060833115012150721e-32,1.066581089804342908e-01,6.372825365763645224e-31,1.054758213365138662e-02,1.743775543300064319e-31,9.566617949424433952e-04,2.620563879991954169e-32,8.236587537615859241e-05,2.451442087144821624e-32,6.838432096772132362e-06,4.595212851604321301e-33,5.525047647706805776e-07,5.364906124347648409e-32,4.370580060169300086e-08,1.047190339892569043e-31,3.400447964352054652e-09,6.163646605372460046e-32,2.611492686441665806e-10,1.204415996033300257e-32,1.985571525483857665e-11,9.244317510433430571e-34,1.498354603575930871e-12,1.592998160569403084e-32,1.124623541190537394e-13,2.774557640095421104e-32,8.411334662820174679e-15,1.768813014060346627e-32,6.278844208913038139e-16,1.735591463348253041e-32,4.684343857269486860e-17,1.392932848592551289e-32,3.496931640405856075e-18,6.533876704030288494e-33,2.614798900997306153e-19,2.923695365710230930e-33
3.898878874942903611e-02,1.449996207836835439e-32,7.429389114758649937e-01,1.771811041555718619e-30,1.864846056817357767e-01,7.664526137570722361e-32,2.782878808631454939e-02,3.636906765652234092e-31,3.359754951273120124e-03,2.773861941451437860e-32,3.598617601763708009e-04,2.492499374412897208e-33,3.562754422538054358e-05,1.391037969889925670e-32,3.334249072802052861e-06,3.223114238058412858e-32,2.991301351235229925e-07,1.244466378057985058e-32,2.597466906680572978e-08,1.014155378827629206e-32,2.198532565607010784e-09,1.184124054353133848e-32,1.823760867343249847e-10,1.753241765112958258e-32,1.489129618855862679e-11,9.561847080336048161e-33,1.201035819642908462e-12,2.304560914337366950e-33,9.596295271318598416e-14,8.751788627096054087e-33,7.614363683964313458e-15,1.064161516448429711e-32,6.012254220802298021e-16,7.730176959936895292e-33,4.732267315776047852e-17,7.861601968109915273e-33,3.718520646766902637e-18
3.326456725236789264e-31,1.066581089804344296e-01,1.824908469876377165e-30,5.677376888569196645e-01,8.567143123296056561e-31,2.600922788501922045e-01,3.621082431844366806e-31,5.555312983926225662e-02,1.251224406717731369e-31,8.675217504505504038e-03,1.978646970915062877e-31,1.135368997449884721e-03,1.343217797246595538e-31,1.323936685842973726e-04,2.029640624859219911e-32,1.422333949051377264e-05,1.065225969667588281e-32,1.437283027743346941e-06,2.092139590182032827e-32,1.385404874543474553e-07,6.189116803723418606e-32,1.286741164841208623e-08,3.567297252308174410e-32,1.160372119300994052e-09,5.989985806094845032e-35,1.022072595197279213e-10,3.135706379433230021e-32,8.835189000021073989e-12,3.067551053297339553e-32,7.524681138235065946e-13,4.374244467390842027e-33,6.334218389441645457e-14,8.931693542103166691e-34,5.284372060018585506e-15,4.147077102620696609e-33,4.378905679258449136e-16,9.957716493639001346e-33
2.334158389317327314e-03,1.311482422931149693e-30,1.864846056817360820e-01,7.342148975495462656e-31,3.855005623766727396e-01,7.779949913025635749e-32,3.116471184973916286e-01,6.187451864437362298e-31,9.240436992893506785e-02,9.540569504228678541e-31,1.829646708985138703e-02,2.316699322802419600e-31,2.886112963808592970e-03,5.849966078066755086e-32,3.924827606323660532e-04,7.926301855624247094e-32,4.804208572661970331e-05,1.598023714623219741e-32,5.436179441887224662e-06,7.412276680665154818e-33,5.789290197089307879e-07,1.073925126754588210e-34,5.877464106094211135e-08,5.747477581026552689e-33,5.743303578499725186e-09,2.925341608533975542e-33,5.442194004443686871e-10,7.368392067496437270e-33,5.030313515574118809e-11,2.838330070298059815e-32,4.557255980395607057e-12,3.146281819717691198e-32,4.062608849848707470e-13,6.918463670510649029e-33,3.575319034395572941e-14,7.481725867470845896e-34,3.114699658746536673e-15
4.507820002662628839e-32,1.054758213365138662e-02,1.799289839710701427e-31,2.600922788501922045e-01,9.481644108879945575e-32,2.231452677027794818e-01,1.680100862249826777e-30,3.312144725331214179e-01,2.040858364824451138e-30,1.343246688153017232e-01,8.864845720928825126e-32,3.327352547457097798e-02,7.980845897652469617e-32,6.261089173650227074e-03,1.121014925300233906e-31,9.851038057286842699e-04,3.234269305320814806e-32,1.365323238101461229e-04,1.206233268026384798e-33,1.721297603600707959e-05,2.276941282985975872e-33,2.016947912271316367e-06,8.561089101498089279e-33,2.230573433081540640e-07,6.488536908825598669e-33,2.354997934485209934e-08,4.511685361220480212e-33,2.394682875449795932e-09,1.253355747735288322e-32,2.361666025120317916e-10,1.783634150935902000e-32,2.271661019813765272e-11,1.771333489711487870e-32,2.141014756915567879e-12,1.435374265501867835e-32,1.984714056994821869e-13,1.008202681657049687e-32
1.525951893588103957e-04,3.318333905076574134e-31,2.782878808631459797e-02,2.497301268291574854e-31,3.116471184973921282e-01,1.008133205306989841e-30,1.002497758252093446e-01,8.618078631634793517e-31,3.164015332111160816e-01,2.157319336517043023e-31,1.752787361002468847e-01,7.281538195989220532e-31,5.387538451511802995e-02,4.297207865659162787e-31,1.200183881823119539e-02,1.763310456431014059e-31,2.170987866320727919e-03,9.299345423928419084e-32,3.389251405502521669e-04,2.537344858965352672e-34,4.740257392587662926e-05,1.147282918407186659e-32,6.089488256042015014e-06,7.558305080058225615e-33,7.313608517404702424e-07,1.810426020343481248e-32,8.320891178160225497e-08,1.092087893849922338e-32,9.059151807559586087e-09,3.368813241494747547e-33,9.513653079710361665e-10,4.753535712316370920e-33,9.699111447982431489e-11,1.423498396038253241e-32,9.649649023728588287e-12,8.012494508552393900e-33,9.409348969766303362e-13
9.708580576694750261e-32,9.566617949424483826e-04,7.909512481681728310e-31,5.555312983926225662e-02,8.365359739165357945e-31,3.312144725331216955e-01,7.208315289101564787e-31,2.630794209812812451e-02,7.270106766202386714e-31,2.721110839772690193e-01,1.549187528102405933e-30,2.085876543006350559e-01,1.672230014636431672e-31,7.927761373139756429e-02,1.935207773238018276e-31,2.079852955932203276e-02,2.610900079207204025e-32,4.304026043690810377e-03,7.989167146922761112e-32,7.536097546780716906e-04,3.506705524396227350e-32,1.164989117976135625e-04,2.263330646072081057e-32,1.635569376201287319e-05,6.105175311596029963e-32,2.127484417196125898e-06,2.553872901670391769e-32,2.602208426443200368e-07,1.662262092138707008e-33,3.027069121119858392e-08,1.726412921615966980e-33,3.378943940527956393e-09,3.692232805212405239e-33,3.645227706712954613e-10,1.149474578212658723e-33,3.822812548671571244e-11,9.404806066439382461e-33
1.031230196408761906e-05,2.854958821166213579e-32,3.359754951273106680e-03,4.488567327667909477e-31,9.240436992893530377e-02,2.277615508300086168e-30,3.164015332111161927e-01,5.393183965306913062e-31,4.357608352848761938e-04,7.691822008317925169e-31,2.087040756389481055e-01,3.364537606460903586e-31,2.284512283911767916e-01,9.455275870000449970e-32,1.074849777549311547e-01,5.671510605588188602e-32,3.310511510043611522e-02,9.175631491898201933e-32,7.808319352335889828e-03,8.120564141333905073e-32,1.528026655936058544e-03,4.496011547429076372e-32,2.602682764181514659e-04,1.337444637740537862e-32,3.982330373546383783e-05,7.728076478272511809e-33,5.596650355415385528e-06,1.797833465428425011e-32,7.343696083030496330e-07,1.817097531819319901e-33,9.110422509242058740e-08,1.089431887588967380e-32,1.079117459944536370e-08,3.214280572177991463e-33,1.230048645289951175e-09,1.279885658489064354e-32,1.357929391723365413e-10
8.808404547800639398e-33,8.236587537615836202e-05,9.980132657593473349e-32,8.675217504505504038e-03,1.613096470424661305e-30,1.343246688153020008e-01,2.345956483605364688e-31,2.721110839772687973e-01,5.766701421976665491e-31,1.323031333431760360e-02,2.916212070079171670e-31,1.391967348527221870e-01,8.484799715886176961e-31,2.312588010667592509e-01,3.910930184656465321e-31,1.355355929471746823e-01,3.607200059111560977e-31,4.895488497489119961e-02,1.598954464310858943e-31,1.312665404705254564e-02,6.300989782838609638e-32,2.862959157889878679e-03,9.601994159177250728e-32,5.358844636508502783e-04,2.552722356919731266e-32,8.914795203060759277e-05,6.188087301529188676e-33,1.350700146413788408e-05,3.000468859935594652e-32,1.897664889628826103e-06,1.791750323720987381e-32,2.506334814596477124e-07,1.377893193078744613e-32,3.145363704393142175e-08,2.980818712946901468e-32,3.782963169318116341e-09,1.551637977732049345e-32
