7.590223441832645301e-01,1.785737284360128518e-01,4.280598551821513525e-02,1.355014110581444914e-02,3.769482712093273451e-03,1.286515846343505923e-03,4.645535971781602569e-04,2.392777292667870744e-04,1.084032612522635414e-04,7.605138695172744946e-05,3.663770162734217842e-05,2.808056340580146961e-05,1.572643328511495872e-05,7.632869490723033550e-06
1.851739965689949419e-01,4.320448315689001673e-01,2.382712686540485458e-01,8.415342070139023023e-02,3.828569623734678906e-02,1.269099105544702934e-02,5.036367115528184168e-03,1.845427411878858889e-03,1.035373006034007518e-03,4.556918515479691672e-04,3.795006249338876876e-04,1.810756000339766580e-04,1.889632460336127537e-04,7.121070677012162600e-05
3.850219293572611223e-02,2.546381302856086104e-01,2.558118175477928635e-01,2.302167337520494572e-01,1.062709813529802982e-01,6.654538084403743836e-02,2.577071948461821457e-02,1.163888033482428017e-02,4.304765444731780376e-03,2.455862178134834636e-03,9.789227438696389717e-04,9.600152772168253851e-04,5.098977258005293108e-04,3.375876425899311138e-04
1.277993829868485746e-02,7.946486098443480972e-02,2.492911299965412386e-01,1.864053581457070230e-01,1.904827685585444297e-01,1.081116173770002298e-01,9.112142814935089707e-02,4.134528591912582651e-02,2.113587416478197173e-02,8.270026774424520805e-03,4.478072783212773758e-03,1.578805692807477368e-03,1.820012363986933451e-03,6.824752770082897742e-04
2.832440078582020970e-03,3.700805389576281024e-02,1.063928557186208795e-01,2.059833451265250526e-01,1.807401593939519935e-01,1.419330730895344006e-01,9.515215177512079125e-02,1.066894885097205703e-01,5.704942289833855179e-02,3.324122153561240994e-02,1.456962421683994854e-02,7.451097549876124077e-03,2.920129796602713955e-03,1.597015617565874330e-03
1.163270407039917933e-03,1.058209998131766881e-02,6.414953156108260668e-02,1.154475786588036734e-01,1.531429056816031864e-01,2.041355316554481492e-01,9.872723719314467627e-02,7.461198446297606646e-02,1.106090618180442520e-01,6.937184915723608458e-02,4.646886159644835618e-02,2.323719434592907973e-02,1.284156829516509314e-02,5.490301842917872169e-03
2.372160506594813843e-04,4.859992712241580429e-03,2.351644027137148041e-02,8.595812876262691471e-02,1.092100380096854839e-01,1.078290026946499558e-01,2.322265579553193793e-01,6.850320136622925493e-02,5.428712916889501250e-02,1.040830179391270538e-01,7.400675769143204297e-02,5.769132912511545919e-02,3.669562314135753345e-02,2.017510502559848734e-02
1.691358884736981225e-04,1.231690081299139424e-03,1.143057653493699706e-02,4.016998512122797044e-02,9.837632713375744908e-02,9.320564023976969648e-02,7.714300892152636813e-02,2.499031110802484579e-01,5.310414931893372992e-02,4.033876746612509445e-02,8.882494610484172048e-02,6.863254197398546697e-02,7.600575722932523259e-02,5.150134759474437468e-02
4.713877869600835836e-05,8.581609839959579130e-04,3.684271471271795707e-03,2.040714582785588607e-02,5.753210441580795115e-02,1.007672077958182977e-01,7.397223498293920008e-02,6.258202171816604209e-02,2.477015362637942641e-01,5.016087980947935704e-02,3.506899498497044465e-02,6.728271955461073706e-02,7.914767185428633889e-02,8.927575242645177656e-02
3.864399884438099469e-05,2.989718329703414459e-04,2.434103805373853072e-03,8.115283064674880947e-03,3.160517786964094078e-02,7.195121386789024576e-02,9.458906248479070911e-02,5.785209334739440518e-02,6.450919991764542116e-02,2.110341788546293840e-01,6.331120026922984478e-02,5.088926454782537190e-02,6.847551017183833855e-02,9.085566469783473709e-02
1.537047533960785123e-05,2.176970402694493008e-04,8.317592403080886982e-04,4.848340850116684107e-03,1.379678841862625946e-02,4.291879868877619686e-02,7.927291294169502844e-02,7.951535370282347692e-02,4.435452456668555199e-02,9.106982735577133503e-02,1.964981031400266642e-01,8.056602830591019782e-02,4.206839703601850111e-02,4.922074859536933883e-02
7.042944997926309734e-06,8.618755231140732284e-05,4.843746362976265483e-04,1.559933303935429234e-03,7.174716242634084085e-03,2.114661763191350713e-02,5.221503339072607747e-02,7.757552462940343896e-02,5.700167667656529796e-02,5.724532787399275874e-02,9.484830412460934501e-02,2.739630463437259245e-01,4.471842495963200548e-02,1.826944476692438438e-02
4.574589650375552959e-06,4.338977757407479744e-05,2.745504261143030551e-04,9.489242308203044629e-04,3.051600985096351946e-03,1.254401013488909075e-02,3.602354480876157616e-02,7.675364241749532690e-02,1.043673305964625264e-01,6.712910856813024407e-02,5.499731336848402707e-02,4.338694604703362961e-02,1.086451138047832415e-01,1.855767000927759786e-02
8.185642436080327328e-07,8.961508794310239383e-06,5.789411792215053110e-05,1.869254049116158233e-04,1.112963224921642959e-03,4.966929762267273743e-03,1.991515481264534426e-02,5.424818331457695320e-02,9.721655784473323680e-02,1.200357994886361024e-01,6.042728419077698920e-02,2.481997451956186387e-02,5.791961157335073773e-02,2.277220254078756931e-02
