7.994700387142408271e-01,1.116469620898536963e-01,5.580928466133754096e-02,1.907122416194174941e-02,7.816172128726175256e-03,3.379209165777084106e-03,1.438539617802124743e-03,7.058325992242581995e-04,3.150094300298498292e-04,1.708236827971828760e-04,7.769803811150153108e-05,4.536702231951586560e-05,2.069134456976254966e-05,1.270277799536629057e-05,5.789728050163615131e-06,3.677248548079366620e-06,1.678365409227964607e-06,1.092030737181353664e-06,5.008114124009403284e-07,3.312369611172864097e-07,1.533199057084196039e-07,1.138328599134444487e-07,3.890125267282330346e-08
1.314533921461262245e-01,5.085204574349164730e-01,1.530866596337336349e-01,1.037353298126868217e-01,5.214199183897393758e-02,2.410338409922445010e-02,1.334770086461620556e-02,6.087225944347717140e-03,3.571155583084993819e-03,1.674433812458368505e-03,1.052432550143171750e-03,4.973160394102605708e-04,3.309646727229861472e-04,1.554664978984525480e-04,1.073412840143748585e-04,5.005011738319269457e-05,3.531775588465037785e-05,1.640859399081134355e-05,1.173468590501735366e-05,5.449153109172748461e-06,3.946655985921311541e-06,2.091675654211977841e-06,9.755767225965109610e-07
3.970917252323916818e-02,2.062191134133957715e-01,2.926115953925928492e-01,1.526679029189156878e-01,1.163190657909644599e-01,8.555812058971462575e-02,4.132626987887250136e-02,2.953078547448004243e-02,1.377952583881674256e-02,9.703173642782090408e-03,4.632112363936282014e-03,3.390034565087704163e-03,1.627408884541741178e-03,1.243469047792420713e-03,5.916390235625395384e-04,4.633251267776040939e-04,2.181702879161346253e-04,1.724210319607658156e-04,8.071051543442263288e-05,6.378389216931720622e-05,2.982521825794111201e-05,2.632208096409409173e-05,9.429584204530014964e-06
2.073460305739821541e-02,7.543142246436740361e-02,2.167766351849297057e-01,1.733605395264319338e-01,1.339022831813775904e-01,1.007242328165325607e-01,1.093434760220006463e-01,5.189074361850165573e-02,4.851648224506729945e-02,2.223741682095920630e-02,1.887007385160436451e-02,8.884654916158214039e-03,7.596840310470313190e-03,3.613777897572919510e-03,3.196008903965944815e-03,1.510862759819493750e-03,1.356596800979957117e-03,6.355273865462729519e-04,5.685138644720534942e-04,2.644140511299689447e-04,2.346448848558425405e-04,1.264206535272354738e-04,6.909226126304106308e-05
3.998842364149927942e-03,6.273223683310912013e-02,8.845369237355742154e-02,1.794358196507697123e-01,1.303718614675001553e-01,1.075375067869628887e-01,7.775940839367537216e-02,1.196655271354413602e-01,5.418585017363393430e-02,6.646425015814012849e-02,2.926127745000800529e-02,2.972888236826428873e-02,1.347528069285084361e-02,1.337335705835219352e-02,6.150134615160275826e-03,6.318402195557370517e-03,2.904040509890791575e-03,3.023574613472601938e-03,1.385060044228320899e-03,1.417964556569177971e-03,6.465227150950978970e-04,7.287445707358551975e-04,2.735491161733979884e-04
3.257947631002071093e-03,1.343949156327662806e-02,1.090707594146639592e-01,8.221869889349631144e-02,1.243482529356990801e-01,1.269040925680828547e-01,7.716757844846205971e-02,6.289332704534350560e-02,1.160518192745553234e-01,5.149097978753876259e-02,8.048996146699836929e-02,3.452428579801194997e-02,4.082588158270834128e-02,1.782289393598393210e-02,1.992559808397243934e-02,8.731181269562855729e-03,1.028871846177874250e-02,4.501944501004296120e-03,5.470198848412392324e-03,2.396644009430311858e-03,2.866915957774917364e-03,1.512478694106795521e-03,1.035492957734047937e-03
5.481774513921050702e-04,1.428606596927902046e-02,2.619532917759583024e-02,1.393330278575291292e-01,6.901778772117110605e-02,7.737435193727329463e-02,1.323983862435635928e-01,4.714573623420627302e-02,6.046784789034238827e-02,9.982418596091560681e-02,4.742294439824562557e-02,8.832824959016234712e-02,3.896925126963255576e-02,5.112023746745843894e-02,2.239377134647666315e-02,2.656389951288447987e-02,1.126195195238085395e-02,1.451504345845643085e-02,5.989040814588985837e-03,8.377745514629823809e-03,3.423653241536339566e-03,5.480730440330902446e-03,2.136094392622701985e-03
5.565769538998480322e-04,2.722803806876041444e-03,3.408508628492497305e-02,3.879742659283567929e-02,1.434670722865596104e-01,5.891541901228455197e-02,4.880075762601773781e-02,1.307244772323366278e-01,2.398356777654123834e-02,6.772356443937599391e-02,7.494567136941242269e-02,4.355867971702869629e-02,8.809952145266515544e-02,4.284431179432513642e-02,5.961463097957301477e-02,2.813119662385848291e-02,3.303894864695449546e-02,1.438516751755546455e-02,1.855072947031786990e-02,7.379031480135835042e-03,1.131940782433316084e-02,5.370644446025104810e-03,4.952994055030197906e-03
1.009025359670582823e-04,3.131690723150638237e-03,7.576198200020626931e-03,5.788683913065737624e-02,4.841906832609493838e-02,1.256868762633450154e-01,5.620547574801526558e-02,3.512866491275086489e-02,1.174917463951783841e-01,1.213564539794427175e-02,7.990783638182591408e-02,4.825572429403128527e-02,4.049491058315787123e-02,7.927982066544664308e-02,4.486923901706582618e-02,6.491992938463368723e-02,3.511231430559554056e-02,3.924052812539334523e-02,1.909161787194841794e-02,2.236874239884056176e-02,9.106054278412973810e-03,1.561731149476962982e-02,6.365888169797787044e-03
1.035026311709733011e-04,6.634220337885313179e-04,9.321555080535288973e-03,1.551519330860922502e-02,7.783503847822051402e-02,5.350015004498011317e-02,9.815937836264912453e-02,6.072396168373540848e-02,2.836791176477239732e-02,9.489197338062882459e-02,1.056870320483248998e-02,9.210232127387348033e-02,2.710589941228191274e-02,3.954245949327281351e-02,6.388171248274075731e-02,4.350992774923852224e-02,6.558612173942335311e-02,4.165336085702412566e-02,4.472968094814502166e-02,2.592615108911197272e-02,2.613010223706992499e-02,1.417749328474094718e-02,1.184608329279398034e-02
