8.220960136902446536e-01,1.496051277107609823e-01,1.812234020462345080e-02,5.376886422971790397e-03,9.749027914695287348e-04,1.382733010548305641e-03,1.793080703299630295e-04,8.023848404774121213e-04,7.896117038971040285e-05,4.748763269451832187e-04,5.768029683864672448e-05,2.749082793603535666e-04,4.955043814363301307e-05,1.568073787257661257e-04,4.212771713765968586e-05,8.827757233017040708e-05,3.432812697647187914e-05,4.913184551747095974e-05,2.654030118186663728e-05,2.739985391822483636e-05,1.949679272226128839e-05,1.516424351912301588e-05,1.495605515976937815e-05,1.165330807435499590e-05,5.952260233185924382e-06,1.396078269011139448e-06
1.464537907594719301e-01,5.407786866112802571e-01,2.447506185875537588e-01,4.019450784676305288e-02,1.442539735886761570e-02,2.375052362157823154e-03,3.052803242339392244e-03,1.982618095822313094e-04,2.096639677323095582e-03,7.801222400380946351e-05,1.508732514999097012e-03,1.184991599584583492e-04,1.025947933160176011e-03,1.641789724918019707e-04,6.647726689374167412e-04,1.825536065992501176e-04,4.211056583665709644e-04,1.763795986509903249e-04,2.612837465248358301e-04,1.582181520039198765e-04,1.566368700984563747e-04,1.320717606651145449e-04,9.031711179407299122e-05,1.270465154147370839e-04,7.332612858262464587e-05,2.512320375528017525e-05
2.071593453542978219e-02,2.364503689920597895e-01,3.377283855724821926e-01,2.961176270816778255e-01,6.203100282664260334e-02,2.562397613085274500e-02,5.274340655992045164e-03,3.056875462876031038e-03,3.683146532122726947e-04,2.036778090776742833e-03,3.882255480068664248e-05,1.843789916345303214e-03,1.089605994286745982e-04,1.542191802228316594e-03,2.350879547763948892e-04,1.182840989647632179e-03,3.533434252565815169e-04,8.288585623925977947e-04,4.155571400260890777e-04,5.612376164727664101e-04,4.129753142522225471e-04,3.736636922673206062e-04,4.228642441736574849e-04,3.683928652882927784e-04,1.663431329111399420e-04,4.389939658754068123e-05
5.004142998862743871e-03,4.479969021286265424e-02,2.831121196066705981e-01,2.016425570115015775e-01,3.153774290353495990e-01,8.021261276165274345e-02,4.090228163355190405e-02,1.036977258841365740e-02,3.215729218830231783e-03,1.220385148375826862e-03,7.984427525292855325e-04,3.392139757459927858e-04,9.680059909899597697e-04,2.290628295880719676e-04,1.034836524341778679e-03,2.640672686116728261e-04,1.011757832596614330e-03,3.767884251002105917e-04,9.273676569925910947e-04,5.342335990985145645e-04,7.254313084395974448e-04,6.557449128110955788e-04,4.470887892647346226e-04,8.495199214465668034e-04,5.468848575969601118e-04,1.873545879971390792e-04
1.623258274175897299e-03,1.403279179646047328e-02,6.765798905837519528e-02,2.964983334317863317e-01,1.204125522147523608e-01,3.096437494475289820e-01,9.156065366742649481e-02,5.932558626603604002e-02,1.660854746560381026e-02,5.879426680100642566e-03,2.183290027776276562e-03,5.100838585255611235e-04,5.919846343634891902e-04,1.588486386961712358e-04,4.653808471452485830e-04,3.735294406149443727e-04,3.989060361897394974e-04,4.777545798181486196e-04,3.687810811721229970e-04,4.173588153640863589e-04,3.983278153165704114e-04,4.082434637574669186e-04,5.853352745410198878e-04,7.503194471257725474e-04,2.411581261410900836e-04,1.270862717389467699e-04
1.062690941614742373e-03,3.420919013681861763e-03,2.686098345942876386e-02,8.615898984603645450e-02,2.859529829044586968e-01,8.452557130618008896e-02,2.852056180034496791e-01,9.678375591845507497e-02,7.677819803057803205e-02,2.423393673529247033e-02,1.004376530325400835e-02,3.196797707965458746e-03,1.247139977081548673e-03,6.108316222923081172e-04,4.526662783410703044e-04,2.878909457503568367e-04,1.461633397900841071e-04,3.529730630582682662e-04,1.327754775980881548e-04,4.019515725385785056e-04,4.193457301209754014e-04,3.445832096476606453e-04,5.099633423772544734e-04,4.285859038955287283e-04,3.394469137698963128e-04,7.749062067716494279e-05
5.121398140676379496e-04,2.208624542798667736e-03,6.276092796607790625e-03,4.342289536606634692e-02,9.672820324835092187e-02,2.601130073169057866e-01,8.214753251106163279e-02,2.500078777379584616e-01,9.656055342497568694e-02,9.143969036053296862e-02,3.352808201518708148e-02,1.445046305949943682e-02,5.542247830518817059e-03,2.145536267655998464e-03,7.961434477515294539e-04,3.201337456811041097e-04,2.351752935681822526e-04,5.002946179474231352e-04,1.351590814341386052e-04,6.083160776439093358e-04,1.873379694047008933e-04,2.149892261708374679e-04,2.624809417772542663e-04,1.677727394283557631e-04,6.070045992691605174e-04,1.041188599142541237e-04
6.674496900573724349e-04,7.773304913666745754e-04,2.709550445896379955e-03,1.156335529178142973e-02,6.158562929838701239e-02,1.001706418941013949e-01,2.252159058158083038e-01,1.025725855983381507e-01,2.101237767087905384e-01,9.126965684797093414e-02,1.029658982447260035e-01,4.330486858758406804e-02,1.979445481661477532e-02,8.247717619826264862e-03,2.916377332115241503e-03,1.809746804471977196e-03,1.100320865848301594e-03,5.752354448059846925e-04,4.143324120737836816e-04,2.744328030913051721e-04,5.948203135304653980e-05,1.056501120188940859e-04,5.085596979230072633e-04,1.264477736411489639e-04,9.389686872110340494e-04,6.448019965961336564e-05
2.526246641624182174e-04,1.590364455296338318e-03,8.132145874335452041e-04,3.962781534883328891e-03,1.807906235756166421e-02,7.900542069111667065e-02,9.758990280466163514e-02,1.864922361910174020e-01,1.377765730418651913e-01,1.692676167811931198e-01,8.345303062228164037e-02,1.101766190555842351e-01,5.259674391999265286e-02,2.602614625717938890e-02,1.244023748574274446e-02,4.908109120409369017e-03,1.823749059199384487e-03,5.990495360357630215e-04,5.386686299386633662e-04,6.913091376757673568e-04,5.360537459768210987e-04,1.224736044144554038e-03,3.313986274000368178e-04,8.357887112979256851e-04,2.706709641811661502e-04,1.406046133773375124e-04
4.428378046509540643e-04,4.170602061569827286e-04,1.499709776081401729e-03,1.616398779221609773e-03,6.882264758353045207e-03,2.570682151515987779e-02,9.394867212355834107e-02,8.988840589861044061e-02,1.484239374874683770e-01,1.785876399577770446e-01,1.314116535554364085e-01,7.513426577196895273e-02,1.125129487589780070e-01,6.215152473097994290e-02,3.255585102212320281e-02,1.675586293509515740e-02,6.356556060010134200e-03,3.035147932315798106e-03,2.134517551116352045e-03,4.824304565882632924e-04,1.109127163070448971e-03,2.376244518838513831e-04,1.800546980149816110e-04,3.822451404359399193e-04,4.135163955227261190e-04,1.455437636455947695e-04
