2.251271336871496946e-33
6.264296225331189348e-33
1.743077636000591441e-32
4.850217064830405126e-32
1.349601709648929511e-31
3.755346926418438889e-31
1.044947589865523793e-30
2.907628740993989122e-30
8.090649691380493685e-30
2.251271336871497113e-29
