9.913492560184183899e-01,6.979319604785049619e-03,1.632968803065498698e-03,3.456487816244049378e-05,3.742331789384587850e-06,1.375384780976429247e-07,1.022207058879443553e-08,5.659442401483154267e-10,3.473126565659389409e-11,2.554781826522603216e-12
6.965144065252820878e-03,9.743199807302227455e-01,1.384035258688803491e-02,4.720937382805804119e-03,1.350633435613365972e-04,1.765937865277877387e-05,7.916116293544181850e-07,6.632041372010916647e-08,4.278610711139864430e-09,3.032122709381551224e-10
1.647279512047478177e-03,1.378525709879953320e-02,9.545497807470481044e-01,2.055091881470788584e-02,9.084428472984552860e-03,3.294757007790075488e-04,4.994082309430196448e-05,2.655428908021066409e-06,2.459276229453085509e-07,1.746830900502450403e-08
3.436437788486769614e-05,4.762449658597205614e-03,2.043157022753620475e-02,9.323844129643197309e-01,2.708200103112493387e-02,1.454567894532586905e-02,6.422880046407483711e-04,1.097241320370820008e-04,6.788145330069443328e-06,7.243938245550682522e-07
3.808708631570247277e-06,1.341630547353761939e-04,9.164600405402383715e-03,2.687855257770998055e-02,9.081645471600056085e-01,3.340774505690208979e-02,2.093146539738323722e-02,1.094418881998117984e-03,2.066258278029126918e-04,1.406173959233912322e-05
1.362295592570680786e-07,1.797360754566884253e-05,3.270183351545554134e-04,1.467442246886452827e-02,3.310401574441233785e-02,8.822101699218871662e-01,3.951580054116880791e-02,2.807454141408122564e-02,1.705511103360894546e-03,3.707922239050832729e-04
1.050947082061674838e-08,7.839489773710734050e-07,5.086536052737198948e-05,6.372649069820602186e-04,2.113093695308912098e-02,3.910324561514577635e-02,8.554145227400313800e-01,4.537794281761087928e-02,3.587443516902996676e-02,2.404219269100497935e-03
5.600983333160700521e-10,6.815878544550641114e-08,2.631557531060931876e-06,1.117056541772148688e-04,1.086353174936866830e-03,2.832794395416632013e-02,4.489081243581391489e-02,8.264627761421676766e-01,5.229689098525760332e-02,4.682836696044083424e-02
3.840962092721360620e-11,4.386807728781329788e-09,2.691633897129204947e-07,6.967411006379715442e-06,2.238376081309829404e-04,1.752709593337358493e-03,3.848472222717174568e-02,5.226794306914776811e-02,8.490758545722111306e-01,5.779370040031110711e-02
2.732120954995113112e-12,3.309694694436397802e-10,1.868799800452846082e-08,7.828545864952544053e-07,1.505209861358856360e-05,3.968843100682383006e-04,2.570517229052361741e-03,4.959190428701599346e-02,5.838682534521005829e-02,8.774337027541351253e-01
