2.375602311873027950e-01,1.994029744350994671e-01,1.534844687498555516e-01,2.376575227232247678e-01
2.049290352865629217e-01,1.910845506860042176e-01,1.591105775893050245e-01,7.883856812402983971e-02
1.395808319215202653e-01,1.838458971035740186e-01,9.073898031434912692e-02,2.023376429929488740e-01
2.820582627934791753e-01,1.084068982491703664e-01,1.925566665950429190e-01,3.696330547409364120e-02
