8.932939529560901537e-01,8.195636416323520690e-02,1.572095633381155599e-02,4.422265960989064243e-03,1.390765922121772356e-03,1.004423726926091968e-03,3.933505829669515608e-04,5.825198423083392720e-04,1.493295630418330121e-04,3.696054678944701399e-04,6.106943715606143934e-05,2.311175332596815326e-04,2.700310259382549994e-05,1.421975229769633243e-04,1.355082295070141057e-05,8.639202072864061478e-05,7.968930491438932278e-06,5.196849186485597493e-05,5.365336242058210724e-06,3.101283332702689760e-05,3.890106640771796707e-06,1.825166652136823412e-05,3.279117252606535711e-06,1.299303022890168342e-05,5.253921625139824801e-07
7.899661391613124750e-02,7.129483226465500589e-01,1.470823648455404919e-01,3.381947680748112472e-02,1.351424546906798349e-02,3.102182161550802886e-03,2.712973249043975146e-03,8.315782820346226791e-04,1.745141565800337972e-03,3.485869294325215188e-04,1.342692788759896304e-03,1.554217971148587265e-04,9.950841935762954303e-04,7.338937032994478156e-05,7.079171432850181467e-04,4.120227289282025541e-05,4.878653565771105902e-04,2.968154093092585481e-05,3.279598203890823059e-04,2.538139644434624336e-05,2.154847375375230239e-04,2.319532091855341018e-05,1.550698601264374971e-04,1.679030797324881509e-05,3.016139222251512533e-05
1.842599718320074575e-02,1.382589189197303559e-01,5.504703246254818438e-01,1.945376729690453665e-01,4.963427896341056356e-02,2.656814002455628460e-02,4.745605681310490626e-03,3.831372829379739355e-03,8.885442446406720957e-04,2.052078296211810437e-03,3.407479387000907707e-04,1.934266010894357488e-03,1.491094262918953093e-04,1.760474736160024369e-03,6.332129067177440945e-05,1.488839481048843819e-03,3.565671882550040366e-05,1.188479064448811837e-03,3.693817715777034414e-05,9.074760487755373708e-04,4.754600758365631354e-05,6.629022559027500979e-04,6.788259323467007186e-05,5.869616719848064429e-04,1.107316460827474156e-05
3.930800799526143127e-03,3.967685457085544376e-02,1.795304645023983181e-01,4.143067574489927019e-01,2.260418838928328622e-01,6.227131409838113779e-02,4.485453598397667885e-02,7.607476221284215079e-03,5.624077859782982552e-03,1.132249452163870901e-03,1.228024423861172809e-03,3.242989931892162445e-04,1.202715860174703635e-03,1.386089592565958395e-04,1.471790691113647161e-03,4.924268041156353156e-05,1.587590950314502489e-03,1.366269083901435549e-05,1.540398151115106870e-03,1.938276408789742379e-05,1.377418633677900562e-03,5.355213094284143397e-05,1.316676545317055748e-03,3.450158819302614620e-05,2.998889476148501945e-04
2.028059389807493600e-03,1.233178806893967493e-02,5.828856334294602037e-02,2.041710498586764011e-01,3.049003116913724942e-01,2.418866507499407015e-01,6.900447249864778698e-02,6.777292283860156252e-02,1.158362700430156864e-02,1.057788966340048042e-02,1.926038568224291113e-03,1.278425318173690654e-03,4.921400571664318133e-04,2.524020652089788283e-04,2.593840088544008098e-04,4.191050039034957650e-04,1.642898258423359213e-04,7.391021645501237971e-04,9.406337528009828101e-05,1.006842907375462507e-03,5.709594427785498613e-05,1.145049603934128815e-03,7.735925322843236623e-05,1.502765904174909947e-03,1.258038316665218995e-05
6.682849671441160955e-04,4.485742805796719308e-03,2.547104705162144683e-02,7.343472980768191161e-02,2.146754871865674819e-01,2.237887925577684289e-01,2.427029635353850634e-01,6.885093755794405301e-02,9.137123364097052280e-02,1.557945635153325237e-02,1.831350344951428177e-02,3.056837335801166136e-03,3.091211240568892456e-03,6.412797568601609401e-04,5.435136888295088661e-04,2.869759632587569071e-04,7.776453296440453901e-05,2.529535916794328136e-04,4.914559764678453057e-05,2.221478250825969841e-04,1.974614960739385586e-04,1.797872818309295434e-04,4.978411510366140486e-04,1.394219521550291976e-04,1.583971935803511115e-04
7.458570674957451562e-04,1.777266740229265472e-03,6.525908839332521423e-03,4.301188223459188192e-02,8.187890088591243121e-02,2.145495504640739237e-01,1.704373354930693862e-01,2.320578951860770844e-01,6.369431749117823727e-02,1.128067076573180116e-01,1.915106442885532861e-02,2.721665492031261763e-02,4.713294865523061025e-03,5.328590391830078168e-03,9.541285512716267056e-04,1.381674922708933401e-03,1.856499575441323885e-04,6.153004760702103200e-04,1.274926201749383052e-04,2.888543209325654176e-04,1.706248799346064327e-04,1.002458860486001588e-04,2.253380044559064586e-04,3.296313368113811557e-05,7.587616681143824167e-05
3.755151513534316717e-04,1.674365139952736174e-03,3.186408924119990549e-03,1.010361596164516783e-02,6.300250744236293721e-02,8.211865658310876781e-02,2.062265996633773357e-01,1.402739714847915375e-01,2.137023098385617548e-01,5.575390289556575452e-02,1.312783417168700839e-01,2.170829149449772857e-02,3.761961462667101630e-02,6.880703937039314363e-03,7.742049059383318554e-03,1.807375224840188088e-03,1.671605686727826567e-03,3.795403822553424932e-04,8.057507600741510134e-04,6.164846098050908514e-05,6.481494062082385861e-04,4.425677752351811505e-05,5.292095393663144099e-04,9.294265726221490130e-05,1.165830875596097279e-04
3.706046564428050255e-04,9.755975645699674131e-04,1.736670829291970435e-03,5.923211648062501507e-03,1.538464853445906805e-02,8.340767577072552563e-02,7.632043552696431143e-02,1.918631079810851625e-01,1.276570543733426821e-01,1.898584313105107779e-01,4.754129643579137893e-02,1.450665095739892552e-01,2.282225105214668454e-02,4.976059523847591037e-02,8.913561238059372963e-03,1.161512581297413464e-02,2.898384304469425743e-03,2.131551400097655286e-03,8.696813201417202864e-04,5.002984953927229776e-04,2.662986654755663532e-04,3.973299749385773285e-04,1.522629470948481988e-04,6.311711376221151252e-04,1.046459117006536266e-05
2.459435521075550271e-04,9.732051199063086137e-04,1.057167813763674200e-03,1.710441474051505560e-03,1.089789981238642458e-02,2.073355464632700360e-02,1.023617930398507125e-01,6.714156845800042794e-02,1.743602417245373182e-01,1.265388736169507089e-01,1.633610978929340152e-01,4.143079974233515594e-02,1.522893158554065596e-01,2.315982192314100518e-02,6.190204739090227060e-02,1.083994144785857539e-02,1.699361265780869462e-02,3.871768111923469882e-03,3.649561570693047458e-03,1.232275496958976264e-03,6.516167632442534333e-04,5.386719459949602159e-04,1.478960248469937742e-04,2.727755886340926979e-04,4.348944350669242735e-05
