4.966706102887223917e-01,2.846190387035657521e-01,1.319310714895776948e-01,5.432982967485749937e-02,1.753414388699208945e-02,7.044416645382470948e-03,2.412030368394894354e-03
2.909292098055478726e-01,1.895964132278862291e-01,1.699837993707711548e-01,1.546698139191615973e-01,1.051956810431627087e-01,4.952150414159031677e-02,2.248995263656146382e-02
1.300961610537616775e-01,1.768678765133209208e-01,2.208941546689400515e-01,8.659043677467134770e-02,1.052352388106389675e-01,1.260881312370577267e-01,1.010243739428316190e-01
5.368221920319268814e-02,1.574129533226198141e-01,8.968724481645440338e-02,2.391417847582539835e-01,8.894967481328622250e-02,4.915433320938005640e-02,1.731436036210173279e-01
1.746127692892503191e-02,1.057523396861440729e-01,1.092288757110085190e-01,8.882969913388447103e-02,2.081082880878068475e-01,1.454664088910315733e-01,5.727055784675512407e-02
6.193548618269638720e-03,4.911244109043779588e-02,1.232273470858464143e-01,4.843082825190273000e-02,1.573785674921478750e-01,1.388130762632276416e-01,1.177861362231824305e-01
2.080489205760004991e-03,2.219935956010086683e-02,1.076201510421089941e-01,2.036703318803613216e-01,8.414527860416190497e-02,1.122724017266745755e-01,8.272602201128528843e-02
