7.077216607577894170e-01,2.446819842186579719e-01,4.223673659714512196e-02,4.926044443187060050e-03
2.446910916957585613e-01,3.033695726864722442e-01,3.324933755251187617e-01,1.029974327968385811e-01
4.218332537970411605e-02,3.315004119880954336e-01,8.622547152357570854e-02,3.911331598954250199e-01
5.034807651183834803e-03,1.073640953651259083e-01,4.213901773882892110e-01,1.028625179947829787e-01
