6.314895752023008679e-01,2.486265348652129947e-01,8.060269413599911725e-02,2.270866440505454192e-02,6.229042993109545727e-03,2.599894376336584021e-03,7.938646306257475050e-04,1.141462617216643018e-03,3.704843322107653249e-04,1.001462282151340324e-03,3.185774229749194220e-04
2.531814846206232872e-01,2.756984538687698993e-01,2.379014118480848594e-01,1.383461412982339434e-01,5.555162384680006199e-02,1.860656484305074979e-02,6.354168024106289329e-03,1.659065956166264804e-03,1.566940147894194677e-03,1.599540096913748121e-04,5.615370132576305356e-04
7.867516601754168115e-02,2.424564825943002488e-01,2.046970153973425854e-01,1.615785045895035132e-01,1.543608849384369153e-01,8.660618614464316023e-02,3.803162912774592924e-02,1.369773453275879849e-02,4.972914373417595610e-03,1.642974916782867240e-03,1.029213121527026249e-03
2.297194127880840264e-02,1.399494143960088866e-01,1.629153650990790014e-01,2.210553425749448575e-01,1.001298404835002376e-01,1.345978508962077935e-01,1.055808768771788891e-01,5.704172680891336777e-02,2.527553951572159355e-02,1.157685226211050723e-02,3.586678567584213398e-03
5.044314324716464050e-03,5.457255896787515520e-02,1.605504056255080969e-01,9.975967118890051444e-02,2.399331139429159987e-01,7.784736467840432106e-02,9.925987987645502886e-02,1.103553988338881464e-01,7.070658871140901580e-02,4.060728973696808852e-02,2.039836148512866321e-02
3.010408671923461323e-03,1.744868105487949392e-02,8.438170629135390011e-02,1.445218658682252411e-01,7.342367745101853471e-02,2.311455783534732966e-01,8.743971996617720677e-02,6.570947958571304870e-02,9.831480561097072357e-02,8.479134062394980131e-02,6.788713632156506694e-02
8.863989531153134999e-04,7.460082724565018052e-03,3.524874176607633441e-02,1.055350298304131573e-01,1.111016559898106715e-01,8.034115206508515850e-02,1.971966836372835985e-01,1.116052686396893645e-01,3.682014845881246418e-02,9.845771938355324382e-02,1.222968337316608506e-01
9.838979406237681816e-04,2.008981388718785420e-03,1.316881861786608175e-02,5.436582307108167589e-02,1.127020184822632026e-01,7.618065557201322835e-02,1.043343713342552437e-01,1.382010131404967646e-01,1.668870349752095972e-01,2.725612476959376335e-02,1.199839765569951089e-01
6.046963242023159794e-04,1.305158354762259122e-03,4.054983791811817354e-03,2.359325884750923183e-02,6.805002475448557187e-02,1.009458267669255116e-01,4.168790354358408584e-02,1.620095680293898721e-01,1.259805595306188186e-01,1.305891090602907534e-01,4.496156254890130988e-02
6.714079567833132261e-04,9.317188424849674223e-04,1.708247173444680037e-03,8.935174787744283587e-03,3.917026080162385598e-02,8.419384648059108356e-02,1.016800973688184728e-01,2.852516380574034172e-02,1.538179106743301772e-01,7.853726624911402943e-02,5.955481000969144179e-02
1.401731725427471809e-04,6.297888305765251410e-04,3.761229369979183297e-04,3.575186789413428452e-03,1.983342651988680497e-02,7.210164883662939506e-02,1.433285797018676311e-01,1.567603132842434188e-01,6.469528514659775298e-02,7.566055155380704833e-02,3.447842675579718130e-02
