9.282171829383283335e-01,6.913217672265062341e-02,2.583016601830468752e-03,6.626421788366659512e-05,1.336668231268969072e-06,2.252356825239120634e-08,3.234925387967809920e-10,3.973242631210216415e-12,4.139492628238166948e-14,3.559668808212653032e-16,2.376213238718389069e-18
6.912980687623004883e-02,7.950844737440906362e-01,1.281583889790748332e-01,7.365717343132302010e-03,2.550041856053997290e-04,6.475090586332681933e-06,1.315384192663833462e-07,2.211374471240630964e-09,3.111695605906787423e-11,3.653879090157961888e-13,3.497795929076490895e-15
2.585213568387592902e-03,1.281494571724384746e-01,6.766281145400733221e-01,1.780066710782135520e-01,1.399802889842483716e-02,6.132394202831664655e-04,1.881845671678938263e-05,4.480886424480606113e-07,8.637931584061616637e-09,1.370770637871757001e-10,1.791101110228531895e-12
6.643115564819152116e-05,7.371621245275035601e-03,1.779878428942022472e-01,5.716482824148246822e-01,2.195414768662142802e-01,2.216101752625475318e-02,1.179604632920202472e-03,4.253457250235668867e-05,1.162932940101002084e-06,2.530582436106324408e-08,4.467492747850143210e-10
1.342478994580326087e-06,2.556336241760583431e-04,1.400855724712600156e-02,2.195101791988741946e-01,4.790221293067694064e-01,2.535671668032944970e-01,3.156487758326989579e-02,1.985106215003767331e-03,8.239797160736603212e-05,2.546657046944283705e-06,6.166849951576758990e-08
2.265276509522345282e-08,6.502946117276442255e-06,6.147217211090687640e-04,2.217658140994718113e-02,2.535214991196600431e-01,3.976997434475195159e-01,2.808313338392945946e-01,4.194703096907854284e-02,3.053814745002433623e-03,1.436650092669543245e-04,4.947112032991314904e-06
3.256044319196087119e-10,1.322878214862463430e-07,1.889855897296315569e-05,1.182395255224555830e-03,3.158545976662980453e-02,2.807699869726524855e-01,3.267002731077306432e-01,3.020281226736331592e-01,5.306990530416801771e-02,4.404021786692890669e-03,2.317820707489117588e-04
3.999868429863079538e-12,2.225733879458692016e-09,4.506240852548142347e-07,4.271368927288338071e-05,1.989699779900200131e-03,4.197225229705843497e-02,3.019501888212668961e-01,2.651077280752778265e-01,3.178067063023083949e-01,6.469849115934928063e-02,6.084174014331603098e-03
4.164332951530008019e-14,3.132446849123415950e-11,8.693714423314293926e-09,1.169467728087818490e-06,8.274128035019627720e-05,3.060737066540676621e-03,5.309980970983960158e-02,3.177211481461148512e-01,2.122057323798128836e-01,3.277743430353508569e-01,7.861906896829372327e-02
3.573727917300852827e-16,3.675843467579430582e-13,1.379917865225241931e-10,2.546866796136579959e-08,2.560762379550566032e-06,1.442338870801778273e-04,4.412090898197284367e-03,6.468474197177842555e-02,3.272308703281724962e-01,1.605721901433945220e-01,3.687264543705539577e-01
2.370185124061246714e-18,3.504401884217427859e-15,1.799040588697877597e-12,4.495487973686978814e-10,6.215312916650276746e-08,4.996762442716933856e-06,2.348518942057923437e-04,6.190509890278530006e-03,8.065615763354599954e-02,3.844654794828804012e-01,2.595122882418181565e-01
