6.216296609835194609e-01,2.421922598652225811e-01,7.904330645875663752e-02,3.129966045575764688e-02,8.866150507328097660e-03,6.146090702893645084e-03,2.106954166011682124e-03,2.239908246648629128e-03,9.104227601455731466e-04,1.299920141468007212e-03,4.804197921750375856e-04
2.503598407812297477e-01,2.600160126868308330e-01,2.300178110146210986e-01,1.235659226715595249e-01,6.951230883756445711e-02,2.118445450842928318e-02,1.612334349999241384e-02,5.686822506579073191e-03,6.201655478500127903e-03,2.916016394401210483e-03,2.499940794066369924e-03
7.477544109970289676e-02,2.421388744819143457e-01,1.939403456311700746e-01,1.514204891129265207e-01,1.315829425369407224e-01,9.357097540761420695e-02,3.416430250706767313e-02,2.659267048184066340e-02,1.031366863515130634e-02,1.112993448074399601e-02,5.773109044760860176e-03
3.159616741494243597e-02,1.226112416835116459e-01,1.579818308633667290e-01,2.181872920505272262e-01,8.983711012803097251e-02,1.229764743733724602e-01,9.812579764955342565e-02,4.955774155384645718e-02,3.452087803568359980e-02,1.480504106773890098e-02,1.406933564176782517e-02
7.196489737625403824e-03,7.011415823315812756e-02,1.358947547896227626e-01,9.034219364508160044e-02,2.267923568530460510e-01,6.630097417426100703e-02,1.129208201502342884e-01,9.570969657660446939e-02,6.601376859531271624e-02,4.086900579245242304e-02,1.811672045411551191e-02
6.080830935443465486e-03,1.987093948266955082e-02,9.436965568369848345e-02,1.296531446447007907e-01,6.277838096845769766e-02,2.043521225803517360e-01,7.437244993749940469e-02,8.687314977125376592e-02,8.437627314664512823e-02,8.584841522528316449e-02,5.961123131344003845e-02
2.039726576104205959e-03,1.637626831612395972e-02,3.352107544534935896e-02,1.016770087353697644e-01,1.161408097669613809e-01,6.962824776267610705e-02,1.691384858207833353e-01,9.472118369162361995e-02,4.623409827797487354e-02,8.559781813184530463e-02,1.134678260632253077e-01
1.852364472873595106e-03,5.950180587960930169e-03,2.514874228238319492e-02,4.883855144616350286e-02,1.012992905806306965e-01,8.708965372482629919e-02,8.836508056128510036e-02,1.195703757152297431e-01,1.424433147087381946e-01,2.815412721998442405e-02,1.017199276722662860e-01
1.035911283271320933e-03,4.934303093678655237e-03,1.052108459379474253e-02,3.095802887513036256e-02,6.476191159110294970e-02,8.974449619700854142e-02,4.972416539936153068e-02,1.370126011285199286e-01,1.166183597127307958e-01,1.110176708267731766e-01,3.875982927793917426e-02
9.651909237310728543e-04,3.856525958254966233e-03,1.136104513866763484e-02,1.743917348714842802e-02,4.146128825772165544e-02,8.371388636155183138e-02,8.971424557620029383e-02,3.266694974271562579e-02,1.309502829287874925e-01,7.840693923345186389e-02,5.072520486831165465e-02
2.827568530023175986e-04,2.069131398654361787e-03,4.777618888667243061e-03,1.226324405949002876e-02,1.839105973352328852e-02,6.309492672326730278e-02,1.297302835558347134e-01,1.339774398838847191e-01,5.556040043528054362e-02,6.542259153789035941e-02,3.093697905562978884e-02
