5.625987938173706571e-01,3.207855159742817319e-01,9.758574215419490994e-02
3.196466328457317485e-01,8.761730009137637387e-02,3.963854862608295337e-01
1.026339768755985815e-01,4.351124399193670444e-01,5.568045672485509578e-02
