1.876436349646129209e-01,1.067528909029402812e-01,1.621309771897020413e-01
1.006171827234434019e-01,9.093564753365214470e-02,3.216571367880761700e-01
2.368643375751537383e-01,3.081427930248400449e-01,1.977656317049319989e-02
