6.384674108805007187e+00,3.509204610282049691e-02,3.222978877608648762e+00,6.384674108805007187e+00,8.825396352440099790e+00,6.384674108805007187e+00,3.222978877608648762e+00,3.222978877608648762e+00,5.026476258691990884e-01,5.341700269481302055e-01,8.825396352440099790e+00
1.776573497148377001e+01,9.764570282608908691e-02,8.968130179004914382e+00,1.776573497148377001e+01,2.455718959868666929e+01,1.776573497148377001e+01,8.968130179004914382e+00,8.968130179004914382e+00,1.398646877359429608e+00,1.486359830861753384e+00,2.455718959868666929e+01
4.943421288202211628e+01,2.717049684838571677e-01,2.495435494980760538e+01,4.943421288202211628e+01,6.833183880960864087e+01,4.943421288202211628e+01,2.495435494980760538e+01,2.495435494980760538e+01,3.891818018964118053e+00,4.135884522427365262e+00,6.833183880960864087e+01
1.375536338455790144e+02,7.560352146811458729e-01,6.943697499160093400e+01,1.375536338455790144e+02,1.901374005497779081e+02,1.375536338455790144e+02,6.943697499160093400e+01,6.943697499160093400e+01,1.082921482034769589e+01,1.150834436432317176e+01,1.901374005497779081e+02
3.827511571647721098e+02,2.103712895010705797e+00,1.932125076237002474e+02,3.827511571647721098e+02,5.290686116110068724e+02,3.827511571647721098e+02,1.932125076237002474e+02,1.932125076237002474e+02,3.013293351687922694e+01,3.202265181478482958e+01,5.290686116110068724e+02
1.065027831074494088e+03,5.853706095556411526e+00,5.376252797123430582e+02,1.065027831074494088e+03,1.472164839650877411e+03,1.065027831074494088e+03,5.376252797123430582e+02,5.376252797123430582e+02,8.384667747347452860e+01,8.910493089083460916e+01,1.472164839650877411e+03
2.963503204968590126e+03,1.628828493394762233e+01,1.495974276927813207e+03,2.963503204968590126e+03,4.096386116169285742e+03,2.963503204968590126e+03,1.495974276927813207e+03,1.495974276927813207e+03,2.333083607476445138e+02,2.479397632333075023e+02,4.096386116169285742e+03
8.246123706456301079e+03,4.532312038878463767e+01,4.162637289725493247e+03,8.246123706456301079e+03,1.139843770261757891e+04,8.246123706456301079e+03,4.162637289725493247e+03,4.162637289725493247e+03,6.491943728118902754e+02,6.899071193658484162e+02,1.139843770261757891e+04
2.294532905116305483e+04,1.261142747751781741e+02,1.158278552850365850e+04,2.294532905116305483e+04,3.171682999989073505e+04,2.294532905116305483e+04,1.158278552850365850e+04,1.158278552850365850e+04,1.806421905927683156e+03,1.919707541641075522e+03,3.171682999989073505e+04
6.384674108805006108e+04,3.509204610282049543e+02,3.222978877608649054e+04,6.384674108805006108e+04,8.825396352440099872e+04,6.384674108805006108e+04,3.222978877608649054e+04,3.222978877608649054e+04,5.026476258691991461e+03,5.341700269481301802e+03,8.825396352440099872e+04
