6.389435737600965837e-01,2.529460416959323221e-01,8.043716117333177262e-02,2.167993984252220702e-02,5.433511200493120613e-03,1.286041868690212565e-03,2.873664950342776211e-04,6.317359441752423525e-05,1.334051528411059155e-05,2.853817140168801830e-06,6.035308690383752322e-07
2.550046843036088973e-01,2.807768051898230643e-01,2.424062460167304978e-01,1.407346549724313722e-01,5.598739078767047544e-02,1.863263647998127451e-02,5.555685262467230552e-03,1.489883721814507693e-03,3.829865598338536817e-04,9.451153266049258097e-05,2.337300277883790807e-05
8.002828186015123468e-02,2.462130813513901950e-01,2.084102431911887265e-01,1.642322193051378998e-01,1.566538494620928479e-01,8.806203255382114015e-02,3.754219884904402144e-02,1.381182734263896802e-02,4.336288190458276529e-03,1.326084517146237018e-03,3.869842583715100526e-04
2.060014995872789384e-02,1.429172648171090076e-01,1.666638522399429556e-01,2.260966154590957067e-01,1.023575713646851515e-01,1.373363118045902442e-01,1.078515169513927785e-01,5.748300115466782600e-02,2.553237094500322366e-02,9.665682834786411964e-03,3.611368513836533001e-03
5.025884397248695304e-03,5.395062577748636901e-02,1.631215080982801047e-01,1.012912010107392402e-01,2.445078181499235614e-01,7.946052316543103511e-02,1.014667270986465836e-01,1.127353675599152699e-01,7.190106770708440398e-02,4.124481918211084924e-02,1.987553711848173352e-02
1.164335127385782110e-03,1.742834752407267790e-02,8.622358606462768305e-02,1.475628313185248230e-01,7.475702208023815576e-02,2.355245768113791160e-01,8.886014354274385241e-02,6.609028636333649787e-02,1.005253660393041759e-01,8.630068891997227931e-02,6.798436480597261355e-02
2.561193751503590930e-04,5.075904157994844644e-03,3.556277292189972961e-02,1.075637616357643656e-01,1.135683115825113776e-01,8.187697302547018718e-02,2.016459540414993756e-01,1.141642442920329376e-01,3.578537842021724258e-02,1.002009715577490551e-01,1.243509944457419081e-01
5.580804320384174757e-05,1.337143563217381642e-03,1.274174090512753509e-02,5.522212149847464252e-02,1.146957476150679417e-01,7.767910607882595742e-02,1.066609724489894495e-01,1.406743348443442176e-01,1.701995955454439491e-01,2.721459043821399318e-02,1.223063585813967263e-01
1.171006828855608398e-05,3.390870169608085861e-04,3.902199073287461895e-03,2.364622317741642971e-02,6.941227731125895750e-02,1.029305680632356390e-01,4.231546786389806664e-02,1.653280586621102277e-01,1.288319411195533448e-01,1.332417472453343577e-01,4.470775716423946999e-02
2.535898209571214778e-06,8.436402829444318476e-05,1.199671350715116481e-03,8.933284360518285033e-03,3.944787998148983205e-02,8.604026644001265545e-02,1.036360948833887907e-01,2.909107415605248839e-02,1.569173720894352364e-01,8.028076739521736171e-02,6.071260534646387430e-02
5.692339410551784506e-07,2.214825993268580373e-05,3.709301025022765244e-04,3.547156018771674413e-03,2.027510158691711931e-02,7.357469149183903934e-02,1.463528612289685948e-01,1.602639640135616883e-01,6.563823203291320463e-02,7.673199394672183815e-02,3.514846130745707259e-02
