4.521607068344278835e-01,1.181643290933564481e-31,1.808062520988421851e-01,9.704855741023306342e-31,1.082578680068582710e-01,4.622412718581498723e-31,7.189251497055057505e-02,4.067913419724733089e-31,5.003848123601226106e-02,4.498870342130878554e-31,3.575624458211729834e-02,4.926044151316350811e-31,2.597449560965556237e-02,5.504672224730420864e-31,1.907699908666463801e-02,2.756388646588051952e-31,1.411815006243383186e-02,3.150537999374846121e-31,1.050471300484086962e-02,1.856251741636950080e-31,7.846132971080738844e-03,2.103546035502043846e-31,5.876274404851776142e-03,9.211224050433872406e-32,4.409142016098386956e-03,3.881183454104038112e-33,3.312265913292195343e-03,3.767783231294205395e-31,2.489931838765863537e-03,3.809724241516707334e-32,1.872214280786259778e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.665712470132425754e-32,9.292376987803958877e-02,2.007598954896667075e-30,1.117758557702272226e-01,5.464872825550001156e-31,1.118462275861931005e-01,7.743275282574092999e-31,1.042680014651197473e-01,1.740585783327740191e-30,9.356037627460085659e-02,1.079450798646601905e-30,8.193397927120932289e-02,9.185483454735265876e-31,7.053128310037709570e-02,4.773655437935090404e-31,5.993240992558992314e-02,7.314985563404567525e-31,5.040261253472361203e-02,8.585152926301175592e-31,4.202680069361979659e-02,6.018795013532343437e-31,3.478735969307011899e-02,2.092082621542611488e-31,2.861077295279490507e-02,7.303374838802699167e-32,2.339599806121769529e-02,8.328582540875935682e-31,1.903172810609134180e-02,4.954238577402742490e-31,1.540670752315699207e-02,9.434584905256068983e-32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.808062520988419630e-01,1.869802089012981385e-30,1.690373617686201368e-02,2.113501245231153464e-31,6.796017520100633793e-05,3.746597764226642318e-31,9.059463437907724209e-03,5.930097954660984839e-31,2.374268684998251042e-02,4.281847814668835860e-31,3.757973151712040716e-02,4.873137507962769348e-31,4.832801124728207387e-02,5.789295442713004175e-31,5.548429564175869078e-02,5.586110782756859519e-31,5.929335385050245322e-02,6.193897602068113406e-31,6.029740491751411913e-02,1.270153387663511573e-30,5.911763377189124119e-02,5.906654049007987788e-31,5.634832541482475560e-02,1.493818027628298288e-31,5.250938352155001820e-02,6.129913068416707273e-31,4.802990652415934508e-02,1.093359101407478113e-30,4.324811773419917627e-02,7.072660421601629740e-31,3.841943806889411978e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.147063655121586412e-31,1.117758557702270283e-01,7.095240975020786827e-32,9.185477349904533351e-02,2.230026631936161971e-30,5.715706238494482061e-02,7.366612136364707026e-31,2.838901867288658523e-02,1.029927298607204674e-32,1.002524315288815318e-02,4.245751974953191545e-31,1.424522567078482811e-03,8.921813840463571485e-32,3.325971891892391045e-04,2.856771479759464669e-32,4.250788037917193826e-03,1.012588668578442882e-31,1.097992666309597146e-02,4.554443976630865010e-31,1.880008221025825099e-02,4.997689905348606042e-31,2.648379912524583685e-02,4.191918735026914689e-32,3.323706822100762348e-02,2.471880230786353350e-32,3.861497701294571566e-02,3.932444547485900779e-31,4.243534722606009252e-02,4.421411708576408555e-31,4.470124445694797360e-02,4.744568991730139290e-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.082578680068581878e-01,4.926587550804814571e-31,6.796017520100618885e-05,1.656735658246371220e-30,2.098417427018045220e-02,1.215245891575274635e-31,4.319408566598161719e-02,2.266995551432243245e-31,5.213713766283802759e-02,8.236401675935851620e-32,4.937402821265281239e-02,4.361593998277007457e-31,3.968398231501606144e-02,6.499892290824869704e-31,2.753821746373142504e-02,3.215174401166186287e-31,1.614094128817771673e-02,2.936914160358333512e-32,7.365209600466588076e-03,1.016933520625707496e-31,1.997493686455736363e-03,5.329760642112549786e-32,5.463823846560179897e-05,8.394478565833986367e-32,1.076742286378762391e-03,5.010459940084443562e-32,4.361622239788844058e-03,1.626684408794775358e-31,9.134943956142553556e-03,2.140572316731972387e-31,1.466254871480415604e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.947313907191404828e-31,1.118462275861931005e-01,6.440143779993120397e-31,5.715706238494483449e-02,2.833934139146680219e-32,1.537553400734683294e-02,5.155635297551553297e-32,4.549220439478547607e-04,2.692253153242463303e-32,3.831758193166575829e-03,1.154566529788347549e-31,1.502349337578841489e-02,5.899622902561680350e-31,2.649047558967557864e-02,8.720936521225203839e-31,3.417723878554333738e-02,2.706972483392806672e-31,3.676670140265025921e-02,3.345240907417297913e-31,3.469378298422674117e-02,7.224647362478163536e-31,2.928906596354765093e-02,3.576680850323836038e-31,2.215623765693090427e-02,9.044704405893857318e-32,1.477899642953750016e-02,1.886412005600636219e-31,8.313851150817471933e-03,2.186240256213686936e-31,3.516773708925647734e-03,6.067972583913952992e-32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.189251497055046403e-02,7.143434642136902807e-31,9.059463437907724209e-03,6.513750001080921400e-31,4.319408566598158250e-02,1.178674868888952032e-31,5.115102324615429519e-02,1.469109662801378118e-32,3.865224939741000731e-02,1.894009704940090096e-32,2.056896164755499246e-02,2.158224493321475340e-31,6.600646455267721903e-03,2.900707236192603834e-31,3.868834090297084620e-04,9.256629791897456280e-34,1.460782460173592904e-03,1.102115620677378909e-32,7.355810715444174343e-03,2.467511862586424133e-31,1.515011466697079381e-02,4.229095067669892963e-31,2.237149674110442896e-02,1.841051234056907659e-31,2.739054479614586729e-02,4.319490987581282488e-32,2.947059071355803347e-02,3.145929440612019764e-31,2.862358424641278307e-02,5.961426157598018241e-31,2.538325212486903376e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.908132403429721797e-31,1.042680014651196502e-01,1.047045467430355919e-30,2.838901867288655401e-02,1.265252105821550103e-31,4.549220439478530260e-04,1.129530462787490585e-32,7.701148030897331243e-03,7.985004607032099187e-32,2.382485458812230381e-02,2.396002378712817316e-31,3.397389769513405045e-02,3.080769643122402999e-31,3.428187020218815412e-02,1.510840188625824996e-31,2.709164926904236367e-02,6.202034827661477999e-32,1.683261096731417453e-02,2.321416172681369671e-31,7.516966674450747780e-03,4.146849524001082040e-32,1.650544399049593382e-03,1.778477305524583733e-32,8.266469298567667527e-05,2.083554111766679372e-33,2.353901311887239382e-03,6.887997043564126831e-33,7.221138883159362691e-03,1.255419575581293173e-32,1.316317615802130997e-02,7.796563621226696133e-33,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.003848123601210840e-02,1.318576203445404731e-30,2.374268684998246531e-02,5.371881930289882934e-32,5.213713766283802759e-02,8.437693640578879318e-32,3.865224939741002119e-02,7.391955127686318751e-32,1.505717882970664112e-02,2.866013884206811300e-31,1.522414635418815800e-03,2.347692320659774122e-31,1.487289038216541839e-03,1.724040520449707003e-31,9.820722721617530099e-03,2.183522090350472436e-31,1.971971806563877286e-02,1.642820783066938521e-31,2.629395103389083749e-02,3.791663271587809107e-31,2.755777315382786086e-02,3.222689131980270099e-31,2.396595062513040900e-02,5.057401729624599667e-32,1.739733131011159117e-02,3.044096279543400373e-32,1.014405830630413230e-02,4.775890392070777114e-31,4.172674339766684753e-03,3.364692835115815147e-31,7.264241722383386456e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.566114883165960367e-31,9.356037627460075945e-02,3.630948184052965963e-31,1.002524315288816532e-02,3.471830843699228674e-32,3.831758193166571059e-03,1.685606749059436741e-32,2.382485458812233156e-02,4.166659130814138017e-31,3.477943254009795149e-02,1.009178440397695750e-31,3.032719986645537880e-02,4.571234675770758309e-32,1.775804105566764629e-02,6.976633153073359254e-32,6.015359809374449911e-03,1.051587977441959628e-32,3.465242921407500317e-04,2.767814467500348695e-32,1.571630137238080567e-03,1.230264006992946344e-31,7.511529852052675239e-03,1.258846962238445079e-32,1.487856821203348105e-02,1.544493906938303114e-32,2.075941619831427748e-02,2.773679463403381649e-33,2.341225016113647125e-02,8.790206978418652062e-32,2.243804540286061314e-02,7.809083820018514954e-32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
