3.565744140951548902e-01,2.677186074465520149e-01,1.861029087882929978e-01,1.048235337825780961e-01,6.180996037933157716e-02
2.717651253846191661e-01,2.011179629143822201e-01,9.284856594620452541e-02,9.973760557567659668e-02,2.015937067454773302e-01
1.878925874247537320e-01,9.678991395360203587e-02,1.916532758003365033e-01,1.460103717924299271e-01,8.744744185229483269e-02
1.013209964017282028e-01,9.506263800752567938e-02,1.622024878762790556e-01,1.353379297191167341e-01,1.600710816532092129e-01
6.677863084177711184e-02,2.353995972576002071e-01,1.192164590457383405e-01,1.502517245771203824e-01,7.539163220194217141e-02
