8.734442342534980419e-01,1.870173868761501948e-02,8.676513234185248558e-02,5.320433664827761699e-03,1.221350804868683373e-02,1.187535879279227316e-03,1.792141412427996619e-03,2.312000830832068544e-04,2.568613430322698454e-04,4.019599379342808117e-05,3.485664633104050656e-05,6.255615496243281596e-06,4.375143094063815132e-06,8.647130106498159685e-07,4.961651416854056985e-07,1.044680490486840907e-07,4.940412219147112545e-08,1.074135151426438679e-08,4.148659650509583287e-09,8.995422103197978466e-10,2.751915684178461333e-10,5.665009844390794063e-11,1.268045626834603247e-11,2.249845296988475571e-12,2.893097538493158920e-13,3.273268694642837896e-14,3.145771197078130616e-15,1.943167684725533205e-15,1.701913159409141508e-15,6.512814968701847250e-16,2.250215874283241141e-16,6.113358179697501560e-17,2.025831704002170138e-17
4.463948352585341700e-02,6.682689112445631130e-01,1.272090238269044278e-02,1.986292457914492215e-01,1.171231606908399413e-02,4.641213305444645554e-02,4.493217987352913709e-03,9.479710948075632457e-03,1.238861626329562388e-03,1.733282933099583763e-03,2.774540617521731485e-04,2.845103072801948582e-04,5.253298242147233656e-05,4.163340085987167656e-05,8.494324658015058141e-06,5.351521806766396297e-06,1.165029025424421959e-06,5.898274348559692946e-07,1.325988422964101977e-07,5.361615580657294441e-08,1.199948885318857771e-08,3.757666934078358263e-09,7.948131659519076660e-10,1.775415463996410578e-10,3.222813802149207092e-11,4.182567218408467534e-12,5.850870688685899604e-13,1.627373779261085994e-13,8.150311631678738017e-14,4.845808455347823475e-14,1.728225601894520229e-14,5.778815631268311921e-15,2.188107276682122097e-15
6.084347019471163936e-02,9.340515169664106998e-02,4.089314753582959372e-01,2.385259929576266473e-03,2.735402104076382068e-01,1.276961033684337506e-02,9.926500764710055602e-02,8.900797636768320586e-03,2.740031386189504745e-02,3.501604667792763536e-03,6.285804135579794658e-03,1.009371582215050052e-03,1.234922088307053786e-03,2.319365137368599884e-04,2.091643579472515834e-04,4.375810862338435221e-05,3.031986517184235647e-05,6.799245789832541938e-06,3.686493363932509948e-06,8.555748890912296613e-07,3.622162887004929700e-07,8.370354290204531442e-08,2.687505627722335074e-08,5.871924988722702257e-09,1.328036696371335338e-09,2.513846884486900940e-10,3.776206512775391335e-11,7.464634767451474666e-12,3.239744280856418270e-12,1.342919423210900593e-12,6.817671412853326661e-13,2.328560376637873795e-13,1.043604896905254712e-13
1.104423091059597226e-02,1.363317912243201813e-01,1.198916981281061972e-01,1.848735165224484611e-01,6.672027593692883563e-03,2.798160499803571399e-01,7.474397771495788940e-03,1.543866052822343848e-01,1.166745430109026628e-02,5.675725263143245602e-02,6.806732638054088097e-03,1.617457175873098299e-02,2.550681766961666007e-03,3.776599541319072308e-03,7.130138466884710421e-04,7.366120654462698101e-04,1.569731560056236784e-04,1.199810508807611407e-04,2.762141009042490085e-05,1.605804848179124506e-05,3.843474804868496975e-06,1.705148716787851278e-06,4.073178521976730457e-07,1.347890499298002911e-07,3.062399927929586604e-08,7.140878474552907829e-09,1.459858031668482103e-09,2.810029057934074249e-10,7.587240844469987065e-11,3.503803293555487992e-11,1.375575029214412718e-11,6.314055000003102128e-12,2.967902396854705576e-12
6.326327727905954774e-03,4.016189268802564105e-02,1.825064305947474430e-01,1.100771636331609182e-01,4.798834667556047678e-02,2.980607116367104889e-02,2.242627710933033924e-01,1.856938666394695753e-03,1.913303090080628877e-01,1.049391810972456936e-02,9.347292624660137605e-02,9.970192689164616984e-03,3.294496059636960877e-02,4.976507772077613453e-03,9.104842194592104726e-03,1.705912196651063239e-03,2.038298063530571882e-03,4.394918983684311027e-04,3.721705891586630003e-04,8.768849737401529650e-05,5.477687784426284228e-05,1.350831201040281844e-05,6.291431411447491039e-06,1.559703544391715272e-06,5.351756885641060299e-07,1.268825772945113303e-07,3.153444981675104677e-08,7.111498553862898773e-09,1.847898085239477522e-09,5.543304512636475565e-10,2.694768579674385701e-10,9.967889658185199477e-11,6.007637367729270122e-11
2.310436874719497269e-03,2.304690233050669251e-02,8.241057634713962188e-02,1.797935217339010350e-01,7.135070156738146374e-02,1.724669732757382621e-03,6.005382646710548389e-02,1.393498747940669913e-01,4.353112239818071778e-03,1.965264216828503663e-01,5.841015923716465913e-03,1.289178976087204109e-01,1.131105846314772040e-02,5.623776899895503029e-02,7.886794023115770505e-03,1.836959903672982092e-02,3.365946252961634147e-03,4.711971639191949064e-03,1.020701497133074233e-03,9.632727924589555958e-04,2.316293282827907500e-04,1.558453552938656133e-04,3.958081509964364803e-05,1.944861512852046474e-05,5.016519719368440926e-06,1.791666467915951516e-06,4.487182143004310890e-07,1.215315300138694449e-07,3.154712176381939824e-08,9.748162014103284882e-09,3.229856650433906708e-09,1.550314845833290964e-09,8.537361285737231971e-10
7.251705652383333769e-04,1.189481094053488133e-02,4.677732112489066396e-02,1.214470585740402425e-01,1.368176825607548830e-01,2.710560982954082418e-02,1.499711253047843543e-02,7.946941354404257751e-02,6.157885898579467526e-02,1.913151455733101691e-02,1.694691204385632421e-01,1.441414054705752535e-03,1.532232678237882284e-01,9.720555254978967274e-03,8.323315872927800063e-02,1.039163761230687578e-02,3.216802586561472166e-02,5.664287293941726482e-03,9.451004877353390288e-03,2.041476600331001024e-03,2.163192389667876938e-03,5.288412013062694520e-04,3.846913234877742671e-04,1.009460585790113439e-04,5.242276926759258614e-05,1.407058762551078195e-05,5.300159094455390896e-06,1.400811531016164145e-06,4.365721351577063248e-07,1.190035214593865398e-07,4.460171202092754258e-08,1.496824795579602235e-08,1.040405241537388809e-08
4.582782030448187571e-04,3.602328354585243239e-03,3.336114233185818317e-02,6.818357783449084664e-02,1.386713139875181966e-01,7.870484800388793944e-02,1.817394895447140652e-03,4.695300981055865880e-02,7.653155093664636144e-02,1.414795170456372569e-02,4.246444156723636065e-02,1.215879712496054227e-01,2.442632934853964342e-03,1.593445052295127673e-01,5.674848400485446587e-03,1.091296810720275567e-01,1.141662502511009078e-02,5.008276742691097905e-02,8.291258793001731256e-03,1.687425097158282497e-02,3.604621932919630563e-03,4.322882890758572051e-03,1.071078253676695149e-03,8.488238597458954218e-04,2.300352719899162555e-04,1.263975318672049171e-04,3.547690109194403916e-05,1.410627894067800010e-05,4.096405184274922786e-06,1.360985116326120156e-06,4.085655777010830374e-07,1.686404620742574611e-07,9.515887752130641660e-08
8.616935473058505608e-05,3.035876090770298248e-03,9.652725634630923354e-03,6.640857778266737177e-02,7.793292913646673870e-02,1.246960962446610754e-01,3.037468868722557197e-02,6.905571715832069940e-03,6.761542876507019295e-02,5.324534904444701289e-02,9.148524232398890605e-04,6.446101385863341193e-02,6.975356071935559510e-02,1.230930619252931096e-02,1.457939005476875660e-01,1.496709459997700451e-03,1.285267056073486069e-01,1.023361126495951970e-02,7.047634093381792419e-02,1.067503817699590532e-02,2.731166490770273528e-02,5.698416269331264307e-03,7.834310512741712515e-03,1.969762322533690629e-03,1.701223515604232241e-03,4.773524094473227870e-04,2.789963864406433164e-04,8.112034654553180926e-05,3.566380730678257526e-05,1.033546826867450765e-05,3.999259956888490960e-06,1.216241797885831712e-06,8.187260740357317927e-07
8.911792647399328839e-05,5.345538458889810421e-04,1.074613478393656417e-02,1.825639854188945352e-02,1.033698672076070052e-01,7.223885746752498060e-02,8.548052279077944515e-02,4.916369425847051493e-03,3.572966730829234272e-02,6.629155126574945434e-02,2.317251249225144027e-02,1.094742734801937116e-02,7.470537876963925794e-02,2.865323920271036634e-02,3.041334234688119684e-02,1.169070377798958893e-01,5.799525682114141248e-04,1.370844302652071689e-01,6.983384217600334919e-03,9.076107073651415447e-02,1.212269649332957389e-02,4.050962118161379605e-02,8.155712497226913146e-03,1.309582164677886885e-02,3.325190479420847642e-03,3.151810737961760391e-03,9.132372555553600882e-04,5.635178384540880927e-04,1.780126286576867961e-04,7.899771274693864753e-05,2.457767302271386914e-05,1.018421231945389293e-05,5.462456150051081350e-06
