9.590446211488220518e-01,3.692786197404927806e-02,3.636727657190080322e-03,3.612268700307978133e-04,2.618739544664707894e-05,3.121652686015267564e-06,2.242547593265184341e-07,2.676088316236184916e-08,2.030235679949914214e-09,2.346465953378491946e-10,1.892106689159535677e-11,2.126089253524950464e-12,1.810806725227605544e-13,1.997972718296210235e-14,1.783672598452717942e-15,1.949603972734499151e-16,1.812386059316414736e-17,1.974818420212129664e-18,1.909931544393454890e-19,2.070607956810059623e-20
3.703324867220653127e-02,8.806991887141121245e-01,7.058065710292431294e-02,1.014648548762123875e-02,1.396292202357169582e-03,1.241348482468510430e-04,1.825016771188321953e-05,1.512332199079109198e-06,2.101034375189856455e-07,1.781868261415280586e-08,2.317619785670150175e-09,2.048906667511567813e-10,2.534577894480357028e-11,2.335116152259938666e-12,2.793427996398669476e-13,2.670920255853748555e-14,3.130100620820055628e-15,3.091519171164657915e-16,3.589926871173652746e-17,3.754790074728780950e-18
3.534558807688630965e-03,7.098561375010074836e-02,8.021303664352111840e-01,1.008023893441767488e-01,1.876284025854647874e-02,3.363619781397948066e-03,3.516745366878529125e-04,6.209862897028462869e-05,5.811700007636393118e-06,9.261031235894459009e-07,8.669497810788195033e-08,1.256913110798681298e-08,1.208035683934377552e-09,1.634205032683666287e-10,1.618917385994670224e-11,2.089379880783225233e-12,2.130148221681185231e-13,2.665095146035361266e-14,2.803778119842064444e-15,3.414525174014231988e-16
3.590256004025232841e-04,9.858330046208532010e-03,1.016696488276690180e-01,7.244801766829112033e-01,1.274804334301021802e-01,2.873674496490790861e-02,6.463210480930415766e-03,7.717290799210684308e-04,1.606167928290415218e-04,1.670207728198760632e-05,3.017903445304074711e-06,3.086400774020031116e-07,4.949076731652975850e-08,5.134697725408769663e-09,7.553253148031330119e-10,8.004345845837675489e-11,1.109772364892118541e-11,1.201146058127493732e-12,1.603885498612689847e-13,1.838316456473363035e-14
2.522138040233513822e-05,1.389733432020640383e-03,1.822337062953052408e-02,1.289384314270133891e-01,6.488417562159284335e-01,1.505474590909545163e-01,3.935603170260117828e-02,1.083386726816578695e-02,1.445384955724743348e-03,3.496898142232199129e-04,3.988098404371696561e-05,8.097314201034922868e-06,8.969641545093508090e-07,1.580559499533004001e-07,1.759488400686126711e-08,2.800961903004788995e-09,3.161045531575391429e-10,4.687741675848199455e-11,5.407849573085477529e-12,7.571113758487448417e-13
3.079644298038761168e-06,1.195655561661015335e-04,3.352485053717615959e-03,2.789884462052656666e-02,1.526885727861651276e-01,5.762335301728173098e-01,1.699824729123150246e-01,4.996368041698681650e-02,1.655196643263612613e-02,2.425488950741154590e-03,6.750985062347797426e-04,8.354299027436269491e-05,1.892223933840417706e-05,2.253925126883457496e-06,4.341122221050107254e-07,5.158036304340270528e-08,8.849569167522652278e-09,1.058782721296308090e-09,1.679457417287250938e-10,2.132458733686180046e-11
2.162609486678143844e-07,1.802132639069237231e-05,3.387505274634927178e-04,6.450706528495057240e-03,3.819011895010902824e-02,1.728623750996221564e-01,5.075752593893200215e-01,1.858109443604261946e-01,5.997428937515816155e-02,2.363182077733435443e-02,3.751031766267215635e-03,1.191740840223320767e-03,1.585921185618047039e-04,3.983670057913530228e-05,5.070733172625627908e-06,1.062648518413016680e-06,1.341544334286747790e-07,2.469654696442768398e-08,3.151506248727347526e-09,5.239801810050723789e-10
2.626928679757818121e-08,1.459055270735478163e-06,6.137632632221672871e-05,7.433965824413939520e-04,1.082767317870994214e-02,4.845666573801318822e-02,1.894490688013985569e-01,4.436666756836465941e-01,1.981040035668006905e-01,6.888821423519594922e-02,3.202763737475669559e-02,5.442555445487196573e-03,1.962143478534645897e-03,2.786375099371578030e-04,7.725223310259836569e-05,1.045090196211371956e-05,2.373987528758614272e-06,3.169103744267766806e-07,6.262183274737576485e-08,8.926019413561198873e-09
1.965499921563626068e-09,2.063877395375849062e-07,5.609387117234472050e-06,1.588925827710959977e-04,1.392338325062663328e-03,1.656482361952336599e-02,5.812820599450000542e-02,2.024850833753122081e-01,3.851693653760355773e-01,2.069767205408427901e-01,7.630290343376112949e-02,4.163702781589191659e-02,7.498783341687951555e-03,3.054321152238850898e-03,4.597364566225145706e-04,1.401419346893769888e-04,2.005448849316251734e-05,4.915812250505321837e-06,7.003627108831351223e-07,1.450310898988264994e-07
2.297690304751205441e-10,1.726050076620383658e-08,9.103491248005813372e-07,1.612761305486294414e-05,3.462453967576930680e-04,2.336435613482170867e-03,2.368166728558372680e-02,6.671856940359817412e-02,2.120533282346684645e-01,3.325924830773001606e-01,2.125854979962899238e-01,8.192103719780510773e-02,5.230598399382793001e-02,9.894623918719267289e-03,4.539069843494668820e-03,7.198628088304376716e-04,2.405303800452037247e-04,3.621614416332473782e-05,9.587781778285416745e-06,1.560470709849497682e-06
