9.034523779874963356e-01,2.940607414932843583e-02,5.622079995494744242e-02,4.908445059441437011e-03,4.844747179034209275e-03,6.287440473676022277e-04,4.247384944377982380e-04,6.861115698689970071e-05,3.544142395970181276e-05,6.517963029688660375e-06,2.722949209120466617e-06,5.390940613936205576e-07,1.877435149687117985e-07,3.842219795647913793e-08,1.132647655824667027e-08,2.319055468247714173e-09,5.822963352884157063e-10,1.161716301528178783e-10,2.501583625940478186e-11,4.812905311636295463e-12,9.247313901299349618e-13,1.795239870284834038e-13,3.521396691395604546e-14,7.713226323416680411e-15,1.700527000415005910e-15,4.022224317960212302e-16,8.481618887025925567e-17,1.871743524516659723e-17,3.476618951952499502e-18,7.641097685297973355e-19,1.607745690541736873e-19,4.434790787989130727e-20,8.451170658704357190e-21
5.620504335835098397e-02,7.379393302643550978e-01,2.989745589786467136e-02,1.371620531471796078e-01,1.334840247116977387e-02,1.955564302811975755e-02,2.773109057406712794e-03,2.373989468751707115e-03,4.145579942607184295e-04,2.507381281013487261e-04,4.942214864112712567e-05,2.303754339422982349e-05,4.847929584129046688e-06,1.821198850688061049e-06,3.925856799390460760e-07,1.214818676062631929e-07,2.591268669409999487e-08,6.656876676688109829e-09,1.363923166472843384e-09,2.926011760862506491e-10,5.690887736883586567e-11,1.073148665698413798e-11,2.123925026332779186e-12,4.294425401292133038e-13,1.009189206753542649e-13,2.369432275610974104e-14,5.851909309452763436e-15,1.222859309583023352e-15,2.652779324198872515e-16,4.702588772018233631e-17,1.068863293241738294e-17,2.580787681051066639e-18,6.053136617859272117e-19
3.029874732606610555e-02,1.212321317643574037e-01,5.380517075861215304e-01,1.543193292600010709e-02,2.115654658160310841e-01,2.067613873318155729e-02,4.582442806705431387e-02,6.824619954195040340e-03,7.410424459563931705e-03,1.372237517147148781e-03,9.689551296362163349e-04,2.025426304362755307e-04,1.049227386868441649e-04,2.332080519118346338e-05,9.407727171846263137e-06,2.127130084924098761e-06,6.873088672387508982e-07,1.521802414548301212e-07,3.970996467439717505e-08,8.313587177071364024e-09,1.755553297875126675e-09,3.421453233065017696e-10,6.246401747242913235e-11,1.262574095246398649e-11,2.693106600103637167e-12,6.932779674495388812e-13,1.742824734543380072e-13,4.437551278324129636e-14,8.928019234266470204e-15,1.851648263069785495e-15,3.070887008865282098e-16,7.840256247013743286e-17,1.755487771749065862e-17
7.545147038065377551e-03,7.134418594979238804e-02,1.752962876098174416e-01,3.456184962263160187e-01,2.781163283697512655e-03,2.576551584726984867e-01,2.271315211229330000e-02,8.085199655209671099e-02,1.218519363521847546e-02,1.697086996063158076e-02,3.275460448948724554e-03,2.702577652257264103e-03,5.936462166793958625e-04,3.409815406220664488e-04,7.962914805227998239e-05,3.436993384933598373e-05,8.123461603984519916e-06,2.727566616345295064e-06,6.249495144709427797e-07,1.644017028413150742e-07,3.498436285239195965e-08,7.165431875056318505e-09,1.383178153521647636e-09,2.401806973952888574e-10,5.000894186176362491e-11,1.175890985375457193e-11,3.389671900461292860e-12,9.068660185198301041e-13,2.333636979921922262e-13,4.330897626498912734e-14,8.201980619380445110e-15,1.328676458445252159e-15,2.897312057316521270e-16
1.456384238262650082e-03,2.880838595248128367e-02,1.054975690628624924e-01,2.023294258480536900e-01,1.898623555097318782e-01,4.334106560058337276e-03,2.669399986016223747e-01,1.832914188744929826e-02,1.184015707095858599e-01,1.735568639024137952e-02,3.170801797012000323e-02,6.273379013231452327e-03,6.076068123039969279e-03,1.391047586289566448e-03,8.852715880594037726e-04,2.162558689891855366e-04,9.958553174601626756e-05,2.453855582852016405e-05,8.523426291468709252e-06,2.015771502474640841e-06,5.304124336855707138e-07,1.140831541559070343e-07,2.224406022921889107e-08,4.182316575454642693e-09,6.743798615789050844e-10,1.484331838979857288e-10,4.134940515355137600e-11,1.350633106097553690e-11,3.770222408413454581e-12,9.483871822485493219e-13,1.523101635054680513e-13,2.569437346215319625e-14,2.438649208612827186e-15
8.603321761792223632e-04,5.459767992737368791e-03,6.502479633165890449e-02,1.221801066700488325e-01,1.957276823176363478e-01,8.360240129686331845e-02,2.405914747328093822e-02,2.429543573792979361e-01,1.001886801196802575e-02,1.510943751462565654e-01,2.053795430120574500e-02,5.107517803993474881e-02,1.018277347940564279e-02,1.167491909047076691e-02,2.764548731287925099e-03,1.950716681007210167e-03,4.966230294778138177e-04,2.434603445652855412e-04,6.241766191444389196e-05,2.233664953099995335e-05,5.441959052567222240e-06,1.420729202445276811e-06,3.069968783008328967e-07,5.559793526810894501e-08,9.922259745128953757e-09,1.438084773850447388e-09,3.577472853460060139e-10,1.296707651612661745e-10,4.757218181067291392e-11,1.323045572231027331e-11,3.143986675280353961e-12,4.233909363609552948e-13,2.514392240675433880e-14
7.288538285575717917e-05,4.670828549337982354e-03,1.173318656579627750e-02,1.111851351624170980e-01,1.191863618810631159e-01,1.598857659854637792e-01,2.510240618013749592e-02,5.742792463296034211e-02,1.968559778290532858e-01,2.680451048778434778e-03,1.727802256885861143e-01,2.042541234317215432e-02,7.331854051478435552e-02,1.445465257460555424e-02,1.987089608832737914e-02,4.830967789107879114e-03,3.787486608028824836e-03,1.001798233171802320e-03,5.220094752778000084e-04,1.390632114306163483e-04,5.108211880160940205e-05,1.280489367826691887e-05,3.289673669679124035e-06,7.096181992324294431e-07,1.155098464456355782e-07,1.872961602357998077e-08,2.340014084899208422e-09,7.761480857250288759e-10,3.921911372899655744e-10,1.526534687035091714e-10,4.063906435133138516e-11,9.191891591836086861e-12,6.779974087319721453e-13
9.403343109713285753e-05,3.607432830165293322e-04,1.425319926076055836e-02,1.870564597695551640e-02,1.574526055409091185e-01,1.008632491437568141e-01,1.076325892458862010e-01,3.272531651514564485e-03,9.444616371639834307e-02,1.421938260951151334e-01,1.477833762364922070e-03,1.801213231349836907e-01,1.681570770795318137e-02,9.585189701037730159e-02,1.827937432751614369e-02,3.068268598948133835e-02,7.602279729053875411e-03,6.645671696834497787e-03,1.821591001500704301e-03,1.007925182695748080e-03,2.788329812877193923e-04,1.048040977857359919e-04,2.701898134506542184e-05,6.778868522278964760e-06,1.451093516782213488e-06,2.030187166725574232e-07,2.755500096170286235e-08,2.957921110434342447e-09,1.795794631133803858e-09,1.159590459023233603e-09,4.586504569617113729e-10,1.173469488362162260e-10,2.159321599042836847e-11
3.417673983850364407e-06,6.577433949646046630e-04,9.758506207908887497e-04,3.195197658307953603e-02,2.431783709046747913e-02,1.925310131101432565e-01,7.474544196504726012e-02,5.517317300461021395e-02,3.629361431835690689e-03,1.240326870877153376e-01,9.065969918110883263e-02,9.809949800612845217e-03,1.730490904004992336e-01,1.080842573825405509e-02,1.158513251413323675e-01,2.079625871210659740e-02,4.371526696661047484e-02,1.095409488071924856e-02,1.073085874067172991e-02,3.041765045394120848e-03,1.786584951693425153e-03,5.132552768199463104e-04,1.969001920936194554e-04,5.225743094097712159e-05,1.272828379395824386e-05,2.687715968083175268e-06,3.060900594550916506e-07,2.938937655089504524e-08,4.052675939421752173e-09,4.920214106833650861e-09,3.385239418393416817e-09,1.327651541082130391e-09,3.309553447122074842e-10
1.022912809655633663e-05,1.989713163973030137e-05,2.516426760518896549e-03,1.886742719518362272e-03,5.828134444689100913e-02,2.696904444318674529e-02,2.075047527663732294e-01,4.826418705968583966e-02,1.670216046485721931e-02,1.305821068926082788e-02,1.379541203537876792e-01,4.972593582911911947e-02,2.812502403063498260e-02,1.542274932487095462e-01,4.548098980724415291e-03,1.308627762053550248e-01,2.133749258350917805e-02,5.819156840193361740e-02,1.462497247217460147e-02,1.616304744457501552e-02,4.730371463559611411e-03,2.949536300485991556e-03,8.805614799029814772e-04,3.444121367431782991e-04,9.430407212111688265e-05,2.218719822432702784e-05,4.629585450758126733e-06,4.107856209304667856e-07,1.877903740019658869e-08,1.274687124953335540e-08,1.552156071373599140e-08,9.677839295842979776e-09,3.946386790175155937e-09
