8.941129974716987006e-01,9.967456669809238168e-02,5.868435112876202280e-03,3.256848973985580461e-04,1.740014738581071546e-05,8.708319358781574918e-07,4.272450496856975537e-08,2.017521059551522984e-09
9.971157738058963882e-02,7.052516621119228057e-01,1.775890546805175829e-01,1.614782866339804432e-02,1.212687341685071132e-03,8.192760453886526015e-05,4.963156321912395545e-06,2.830854209446445327e-07
5.835445765711227799e-03,1.777246505353907990e-01,5.471495294588241132e-01,2.366405017959615220e-01,2.958170427873569458e-02,2.819054879974674382e-03,2.316378798389640600e-04,1.637640965695900044e-05
3.219160235442216386e-04,1.606414942246094449e-02,2.369174145334731474e-01,4.163544669386781139e-01,2.794581292573299902e-01,4.508815118745459344e-02,5.246214365337271632e-03,5.090225902717268212e-04
1.716265893108495424e-05,1.198962251111347025e-03,2.944183122064201324e-02,2.799018427994195424e-01,3.097003131505953188e-01,3.083514904354774933e-01,6.186642826379150362e-02,8.591118303875638212e-03
8.566771835425655953e-07,8.083364847898840658e-05,2.788067532234644354e-03,4.490223349648754525e-02,3.090483993248910877e-01,2.246848709301295099e-01,3.240748758958458819e-01,8.350577488721988573e-02
4.193743839059167521e-08,4.879806158284767347e-06,2.283401483944132930e-04,5.180558416373447911e-03,6.145665797705433808e-02,3.245957078459072442e-01,1.487362286316862570e-01,3.671953857411632827e-01
2.000473750330005128e-09,2.819821369342239848e-07,1.641802843042431626e-05,5.127348439300842770e-04,8.775160638288079240e-03,8.503530431150779778e-02,3.856086793878689134e-01,2.267300480733409340e-01
