8.176668850656504395e-01,1.387840058543858279e-01,3.163195347048607803e-02,9.204561858792053089e-03,1.962320762020260730e-03,5.673674945238688398e-04,1.324073798574162410e-04,3.708581781709659696e-05,9.652097460432072337e-06,2.686152838673556815e-06,7.620536985578751083e-07,2.268213526931438390e-07,5.992523492247760680e-08
1.505970093564986956e-01,5.368485740617703339e-01,2.051251611853874279e-01,6.756166064648735925e-02,2.868174326690905995e-02,7.453338897233093702e-03,2.679900493371105506e-03,7.211236418372542981e-04,2.330777375738711380e-04,6.790820294331318362e-05,2.089948780565936866e-05,6.879061899451301574e-06,1.868552555825090496e-06
2.262828454402983705e-02,2.423322295299053242e-01,3.397192527878420965e-01,2.211169622703502424e-01,9.219761366632099608e-02,5.473733800891665557e-02,1.658906737852677143e-02,7.265171304572456620e-03,2.205917145127540575e-03,8.120507031611869705e-04,2.606953965980940164e-04,9.358621427004014143e-05,2.804587479706622380e-05
7.291888472785806874e-03,5.073145370025276824e-02,2.834387348681566832e-01,2.192497530610295065e-01,2.062108017059440801e-01,1.001135092638402724e-01,8.194792387985770643e-02,2.804230300412702617e-02,1.477256376750102004e-02,4.977024131160058540e-03,2.060836493108632404e-03,7.721333191054899044e-04,2.538488924319232684e-04
1.317538224278036506e-03,2.347674882838770086e-02,7.399763604950072848e-02,2.849645440079378034e-01,1.611821203372962030e-01,1.757115073017166962e-01,9.313605856951329143e-02,1.053598721004196381e-01,3.963351525245360080e-02,2.497259515448286421e-02,9.177428128283593445e-03,4.563175513289254893e-03,1.569881584252740122e-03
3.876200478794699527e-04,5.281489335998369207e-03,4.609119984407843151e-02,8.806482477721271074e-02,2.594497419345030975e-01,1.474899962388178665e-01,1.403329018155407004e-01,7.701564517401818244e-02,1.215688603430279263e-01,4.918483687578235897e-02,3.691718700223184380e-02,1.597150972742614194e-02,7.379794963645953249e-03
8.123193623249191854e-05,1.880102837173674817e-03,1.251761532167735246e-02,7.057816342265789411e-02,9.287312286342258583e-02,2.193137899979236416e-01,1.598089648456346157e-01,1.067285804341788352e-01,5.837831013061127450e-02,1.287046785363292756e-01,5.495803690178185236e-02,5.400038060053534428e-02,2.216761672694055746e-02
2.250073582642090394e-05,4.653647021595750158e-04,5.220009460722785724e-03,2.274571506032382895e-02,9.210294142956221286e-02,9.084471874347775644e-02,1.753974293923114269e-01,1.814485135832476503e-01,7.825342481766783820e-02,4.376063342450251664e-02,1.265524804500349210e-01,6.560366675557910421e-02,6.123126632200505404e-02
5.217403645360665571e-06,1.457959252235229276e-04,1.504725681178883858e-03,1.083426889555892149e-02,3.490334883435231711e-02,1.070263876801667707e-01,8.474794568811996887e-02,1.360629628820266557e-01,2.028122083010918397e-01,5.261711365699701937e-02,3.678768268877856407e-02,1.381319380328891733e-01,7.481755677410042993e-02
1.365373657246377248e-06,3.885735233596027068e-05,5.258444491417582113e-04,3.600536434791975961e-03,1.869566998081883397e-02,4.744291140394011480e-02,1.132370863712094666e-01,7.817766563552433490e-02,1.027264143289672166e-01,2.346701779932937604e-01,3.407730053585017460e-02,3.157714093257014965e-02,1.050335461341918575e-01
3.408104005029423967e-07,1.093519004091835334e-05,1.559236114128853318e-04,1.356322157755504272e-03,6.972748876898236282e-03,2.749253313087443584e-02,5.810613122572155786e-02,1.084020368046966221e-01,7.259736995578645880e-02,6.889446497737475306e-02,2.813063981129882984e-01,4.067527767632016233e-02,3.511667663833242803e-02
8.715491855117537227e-08,3.225500039433636089e-06,5.097325732897834479e-05,4.874898797585362244e-04,3.117126039447374632e-03,1.287468797890595554e-02,4.149128246011979382e-02,7.626942323862657969e-02,1.218262361715677505e-01,7.685223543404783031e-02,6.490727667783621757e-02,1.383321786914082363e-01,1.715459765373925777e-02
1.769360860895138839e-08,7.188166457321855827e-07,1.210279653203653687e-05,1.372858517880636508e-04,9.187412705181212955e-04,4.873455924506986219e-03,1.626187896893637602e-02,4.372617731976737032e-02,7.370075043383904345e-02,8.974898147490176226e-02,5.607639311059806758e-02,5.328202310064898695e-02,2.076418890359466030e-02
