4.420848485882883372e-01,3.210841620489682802e-01,1.513042892798429628e-01,6.802151466911460220e-02
3.256979924384474923e-01,1.083659604898161294e-01,1.669218032122558037e-01,2.709163023664133974e-01
1.496384304840496227e-01,1.715248672083869441e-01,2.228285288676560838e-01,1.909387082107277811e-01
7.014730908367926288e-02,3.018360880648423561e-01,2.251165653361556496e-01,5.871614885444301213e-02
