7.274270415035156701e-01,2.314672629938769322e-01,3.680454857822447468e-02,3.974600154490882768e-03
2.314856337481433490e-01,3.384544664358158927e-01,3.254199898702550553e-01,9.134831235639996605e-02
3.675555500484985888e-02,3.246383840563996093e-01,1.150086330451763478e-01,3.915030887381571456e-01
4.053300531697046766e-03,9.484834638424467779e-02,4.187123107768880859e-01,1.308721798335381326e-01
