8.184796529238780316e-01,1.402095172356931096e-01,3.081242071518531384e-02,9.084779310659592960e-03,1.823439367681415528e-03,5.304696321838239456e-04,1.127397642903447229e-04,3.112240387039467862e-05,7.098557982709204954e-06,1.876378551806054508e-06,4.503056050624640796e-07,1.200159082213223418e-07,2.560105424531913745e-08
1.507041209339763654e-01,5.373065313015203959e-01,2.082575186320821947e-01,6.591034598460811245e-02,2.851665879497688322e-02,6.969210630437123501e-03,2.536436103785798517e-03,6.218979554664389852e-04,1.994110530663391974e-04,5.101275657742228580e-05,1.503456774652130188e-05,4.155375575394011853e-06,1.005911174031572157e-06
2.296625456913871724e-02,2.412953399433212798e-01,3.406970877070220061e-01,2.255279734246629642e-01,9.021338255336795731e-02,5.485101463676399225e-02,1.563846641392675763e-02,6.968591375147029435e-03,1.931293378910531365e-03,7.098636220840593173e-04,2.008854667931456259e-04,6.890803939552854495e-05,1.742804861951332242e-05
7.120435538400742004e-03,5.163272718701462927e-02,2.812443648222626713e-01,2.209096547574369018e-01,2.108429862793335940e-01,9.838229234063214368e-02,8.274166130653407003e-02,2.669019498355738179e-02,1.436674788228655027e-02,4.431850021859643635e-03,1.845346175660386289e-03,6.076820433897070972e-04,1.906552689062997576e-04
1.345024579533669103e-03,2.282402779794087330e-02,7.550004904010609863e-02,2.824096729501518466e-01,1.634397939250355203e-01,1.793184449988107776e-01,9.201638557850369549e-02,1.070624246458221074e-01,3.813056234882028495e-02,2.460900230313614601e-02,8.332098185233388979e-03,4.162252963314096860e-03,1.273987182535866059e-03
3.687516621422106430e-04,5.387848849346501753e-03,4.468029644727343486e-02,9.001167830073115994e-02,2.575279829625330974e-01,1.502979342108494154e-01,1.419964131910646521e-01,7.654846000370731096e-02,1.240801272816925011e-01,4.779946444453157112e-02,3.684189090176638592e-02,1.474849031114706249e-02,6.833298943663753712e-03
8.182023594589545696e-05,1.784384493486773984e-03,1.274736576866921690e-02,6.833709403520367431e-02,9.499193133662012234e-02,2.186874605192209442e-01,1.631953736758250950e-01,1.061371793213957693e-01,5.844844443186413691e-02,1.315372499203358581e-01,5.398787455069727070e-02,5.432881705977475606e-02,2.100789743382104960e-02
2.094742606690862990e-05,4.661493350446567984e-04,4.952720332501823683e-03,2.310291657520891981e-02,8.930075542974580394e-02,9.287704148978512264e-02,1.763331189882492711e-01,1.854060021955021842e-01,7.552836261944109730e-02,4.384718713930133016e-02,1.291236251499972287e-01,6.516759684337287972e-02,6.196896393645989765e-02
5.050968085067317692e-06,1.359807893876824000e-04,1.496140856396035220e-03,1.028919861310721023e-02,3.529061489042868704e-02,1.038860153107642736e-01,8.643713414497389280e-02,1.375349699756724386e-01,2.073957970991558153e-01,4.987673057224034645e-02,3.689288441546287323e-02,1.405144044690342653e-01,7.563430451759273199e-02
1.249615099923851740e-06,3.718416510940340542e-05,4.907058616431337131e-04,3.557238038887380188e-03,1.774710292699118591e-02,4.787228110632594374e-02,1.099450071431489762e-01,7.978100752512934379e-02,1.043999249425824893e-01,2.398159061362394040e-01,3.167915655095362298e-02,3.192444598447007065e-02,1.069014437250696559e-01
3.104244793485245090e-07,1.016056984630853160e-05,1.495494989315129266e-04,1.289469741455957080e-03,6.901677870144158275e-03,2.666328174126780109e-02,5.858110885133248347e-02,1.074968040861071367e-01,7.351091954358902891e-02,7.026471502158077032e-02,2.872975240698047994e-01,4.000109155270220596e-02,3.587998806206401520e-02
8.011158777096460451e-08,2.957372224656212821e-06,4.831377968114927018e-05,4.679851805540084569e-04,3.020269250786722891e-03,1.270028368696488053e-02,4.092319505611320685e-02,7.660522415450729539e-02,1.223243752176083055e-01,7.811244695274693894e-02,6.603244848144558532e-02,1.410794001574265932e-01,1.696119477911762000e-02
1.622091764320283640e-08,6.512778641569918128e-07,1.181398812497539444e-05,1.293774171638233876e-04,9.199258984291663888e-04,4.750739348075327592e-03,1.639784937984083146e-02,4.376053939291680434e-02,7.457482238053592116e-02,9.105318433511376541e-02,5.696160723219324817e-02,5.342790780646106824e-02,2.084443369625482712e-02
