9.352050999233240125e-01,6.150339112309721051e-02,3.019839029299784677e-03,2.560604532658031034e-04,1.450868781597464614e-05,1.032670449871669254e-06,6.363346663418145007e-08,4.194839719177273296e-09,2.661686352501088542e-10,1.710087298177271102e-11,1.096558262067274004e-12,7.025354324835488570e-14,4.493014547583604645e-15
6.156746307892491804e-02,8.142389944785122236e-01,1.147740408223752451e-01,8.372101696331261597e-03,9.719802409907738871e-04,6.900912181563838982e-05,5.946190976109607132e-06,4.293752691624181853e-07,3.248692608049601713e-08,2.328504423001470985e-09,1.666722898113574499e-10,1.182718924730063722e-11,8.158471869266585136e-13
2.959675782716469049e-03,1.150166541763376904e-01,7.037664217887197315e-01,1.603069590163176128e-01,1.542937920542775121e-02,2.302477437768341365e-03,1.966747908568109013e-04,1.995009702883658863e-05,1.654029924245201093e-06,1.413994343935075195e-07,1.130611424594913737e-08,8.953438087511864520e-10,6.894273961443668114e-11
2.524721210443415468e-04,8.208266152746198155e-03,1.608200532372498215e-01,6.036475325691798011e-01,1.985983614319938584e-01,2.362514684559277253e-02,4.356597814951140672e-03,4.353568470767932817e-04,5.093930031007054765e-05,4.774201170203911930e-06,4.553690189986196231e-07,4.037138792495789947e-08,3.440119145416863174e-09
1.421220753233448639e-05,9.587841764195274927e-04,1.513325593479471209e-02,1.994526353460091828e-01,5.136943126376490865e-01,2.301440663768586359e-01,3.245413026734271511e-02,7.201318954652005840e-03,8.248594602697966122e-04,1.096151414485318153e-04,1.146866215740731933e-05,1.213049976149847214e-06,1.175767644570822706e-07
1.010280313803161235e-06,6.763641741890484842e-05,2.272217456820213588e-03,2.318125728837484509e-02,2.313904183272240678e-01,4.336708812409712510e-01,2.554378108834339245e-01,4.147215865207084379e-02,1.086531059563917295e-02,1.404545028903725649e-03,2.093303214213486059e-04,2.434936925201139008e-05,2.772863597336704213e-06
6.223596687365292762e-08,5.819175478559020040e-06,1.928721644902022133e-04,4.301218056527553353e-03,3.185839583232962652e-02,2.571089059217586681e-01,3.632944002828237262e-01,2.749695143807953102e-01,5.029542748479433334e-02,1.534334930179129773e-02,2.209833910171253493e-03,3.675104791846876807e-04,4.756199580075859813e-05
4.092317858137009523e-09,4.201463005823730414e-07,1.953027567391002443e-05,4.271883455628050995e-04,7.112851116735628872e-03,4.073019888142508788e-02,2.770814501711337252e-01,3.022366458219248875e-01,2.892228305288851442e-01,5.860344781698972882e-02,2.058120047654660861e-02,3.302908240800972277e-03,5.948093920213133774e-04
2.600368175995329912e-10,3.170289346275063446e-08,1.619260126129463999e-06,4.988331822858009415e-05,8.098675481136650544e-04,1.073642339269076720e-02,4.942096441127269424e-02,2.917771430795217391e-01,2.501232999815252156e-01,2.987102060708344275e-01,6.604418513781731837e-02,2.660957674415618743e-02,4.964198969581283712e-03
1.667808199102581929e-11,2.275776285333523429e-09,1.380293132521950820e-07,4.676099696060034902e-06,1.073757424911650081e-04,1.379849288949209010e-03,1.516742139667275752e-02,5.761403896382270851e-02,3.016801434990044606e-01,2.066032166827881100e-01,3.030452041575918964e-01,7.381246316678653774e-02,3.332217897801520445e-02
1.071388648433658961e-12,1.626132702761418998e-10,1.105568048204300468e-08,4.447078057955034810e-07,1.124047419735371386e-05,2.051665881262946611e-04,2.173071950027725269e-03,2.036533556166970210e-02,6.502222572102381304e-02,3.070242166063465450e-01,1.729414726779035794e-01,3.025806689316722919e-01,9.846335365966697728e-02
6.852346121210023287e-14,1.154432295135330536e-11,8.725872672913869731e-10,3.941336701984322063e-08,1.182791404583541620e-06,2.379768061654108889e-05,3.594341285199588367e-04,3.229445533704748857e-03,2.625773028211872417e-02,7.147222601989947077e-02,3.073500727292977630e-01,1.241744195791680272e-01,3.146236275766293722e-01
4.462378170730752702e-15,8.140295552085390799e-13,6.859627492611425278e-11,3.451318432065897089e-09,1.173176065823368111e-07,2.807701598956426725e-06,4.760329680345407228e-05,6.110962221950794930e-04,4.967066860892314917e-03,3.485854777678840111e-02,9.667247257793674942e-02,3.370509584234337996e-01,1.887630333360529877e-01
