1.000000000000000000e+05
2.848035868435798911e+05
8.111308307896872284e+05
2.310129700083157979e+06
6.579332246575682424e+06
1.873817422860382870e+07
5.336699231206301600e+07
1.519911082952933013e+08
4.328761281083061695e+08
1.232846739442063332e+09
3.511191734215127468e+09
1.000000000000000000e+10
