-9.995533526035552674e-01,-9.989237031173316961e-01,-9.830010752460092149e-01,-9.900199268960611088e-01,-9.693980829322765835e-01,-9.886816381397581788e-01,-9.863187648811492236e-01
-9.518873046674797278e-01,-9.363334232726638895e-01,-8.897504403343179380e-01,-9.097870112447477009e-01,-8.714593171261122428e-01,-8.610021180265441387e-01,-8.646664356276961838e-01
-9.082622965755214883e-01,-9.087978207138105446e-01,-8.304737754977218334e-01,-8.829084965813075447e-01,-8.703554241149228377e-01,-4.146937510906385516e-01,-4.150433192766188606e-01
-7.864990033133401059e-01,-7.494088117361032975e-01,-5.559495394933409163e-01,-6.502523034767462295e-01,-5.561496286860333482e-01,3.226620166094784636e-02,3.247598631969284000e-02
-2.937526244644126372e-01,-2.310255076252941686e-01,-1.507545436076314083e-01,-1.828810538517000595e-01,-2.603308862821107628e-02,2.438109864700535034e-01,2.444662805110253689e-01
7.848269606296041090e-01,8.056444376019396003e-01,5.395015339014217481e-01,6.149011297358533135e-01,7.613121708056331816e-01,4.701709942876943771e-01,4.710544264870133446e-01
1.075690321414333184e+00,1.010593881563551122e+00,6.914892469671485298e-01,8.098171478782330013e-01,7.458376555701615729e-01,3.195822821855751616e-01,3.166736138439063541e-01
7.328608531115405889e-01,6.706943118061308162e-01,5.732803993048845026e-01,6.474378526376984855e-01,5.128719208590415413e-01,2.010761445509614553e-01,1.887958003728349432e-01
4.671286280319739692e-01,4.141846403321927106e-01,4.473142278264901073e-01,4.694001131599863097e-01,3.870552557254793857e-01,1.412116287130316117e-01,1.124627167363541069e-01
3.329163178914629206e-01,2.727838722602631272e-01,3.337639235318363706e-01,3.212336010264524866e-01,3.265950078591255412e-01,1.201874978243426817e-01,6.837486210473420201e-02
2.949913834559818593e-01,2.132535642398125653e-01,2.808747133104756433e-01,2.337120726380870206e-01,3.106422830851145456e-01,1.152041305420878903e-01,4.540690716724005149e-02
3.029860050626604906e-01,2.178690780198491161e-01,2.782636261225264196e-01,1.825027374656764678e-01,3.288585234026586424e-01,1.109878794449441486e-01,3.947888819245815029e-02
