6.028630923212920933e-01,2.820382960682566997e-01,8.704310792065310387e-02,2.203891739964063123e-02,5.007197880720701787e-03
2.877774649064415158e-01,2.023143797968038893e-01,2.754016424936739371e-01,1.533634331893557745e-01,6.550824871180822850e-02
8.480732073428458306e-02,2.878691522286415672e-01,1.136029835201955024e-01,1.876732348707734199e-01,2.375854320952782428e-01
1.985882403307031099e-02,1.542361588657560345e-01,1.995401151747048796e-01,1.649312411248094468e-01,2.407096227165263780e-01
4.133088604656371887e-03,6.294790653914661416e-02,2.578040516976934371e-01,2.770750609542589338e-01,7.144965578111342475e-02
