8.281229492147974547e-01,1.560448276290183622e-01,1.478902748578425283e-02,9.866337646568560608e-04,5.391567680409329352e-05
1.560652374123434882e-01,5.452653031818249785e-01,2.559740803119610053e-01,3.885430962078592620e-02,3.595618842918324193e-03
1.477266595622735330e-02,2.560538950326077257e-01,3.400864758470755200e-01,3.114479989170425567e-01,7.004306316874515936e-02
9.826273233804728134e-04,3.878196284489462964e-02,3.111528050228364317e-01,1.881826784752236303e-01,3.739541633495436779e-01
5.422191153521796112e-05,3.648867143200686634e-03,7.191497753665572479e-02,3.922903218368350431e-01,2.319228344302091127e-01
