7.643112839730601404e-01,2.523456865260011173e-02,1.261429477900110896e-01,1.345325125818277491e-02,3.516409939627292841e-02,6.634553571367674159e-03,1.222870264308404883e-02,3.383916089912698214e-03,4.914351569253826331e-03,1.818087692711427630e-03,2.176402855182973071e-03,1.021187594076765435e-03,1.026032510205235988e-03,5.921047930369133542e-04,5.050151701815133471e-04,3.486649175966755033e-04,2.535687704777204380e-04,2.081846551955755667e-04,1.300633170252576130e-04,1.246876251918231778e-04,6.817661398323575980e-05,7.472776185471591520e-05,3.586740871470089849e-05,4.413353078221792745e-05,1.823400466239992704e-05,2.654630610942029212e-05,1.004072004522708364e-05,1.504551232310572338e-05,1.042374208323893880e-05
2.522313167627491734e-02,4.635118952192645025e-01,3.508044898820319307e-02,2.124228751567405482e-01,3.234260705963598603e-02,9.022511671796552835e-02,2.184560417299123702e-02,4.019685022764266091e-02,1.367445386735413951e-02,1.927352579616427655e-02,8.551951649337516392e-03,9.867558109023916862e-03,5.459169828519298134e-03,5.299648123242775913e-03,3.542761941126756995e-03,2.927448212471967133e-03,2.351078405406825667e-03,1.633359247179156292e-03,1.518104488010160215e-03,9.448542783832602002e-04,1.028176996772042946e-03,5.283739972611701868e-04,6.646413402777389236e-04,2.956932669119730767e-04,4.251116055366066862e-04,1.714127795544781441e-04,2.774477437703148702e-04,9.355010011574084927e-05,1.675988710473817148e-04
1.261766600966824914e-01,3.568695483069122404e-02,1.756369971764838722e-01,3.103251879604112390e-02,1.875314354517594873e-01,4.080988740670200843e-02,1.167080460390188534e-01,3.632177255977012131e-02,6.466139725049885323e-02,2.728059937858473213e-02,3.594870114653248017e-02,1.941312066040633624e-02,2.076330716480739164e-02,1.381983478935968311e-02,1.259065636330967616e-02,9.892162578234529186e-03,7.686533205638267433e-03,7.217273657539458390e-03,4.813106377907261195e-03,5.283662751152828040e-03,3.090097146330856269e-03,3.846330699221603595e-03,1.946252407501083536e-03,2.676926168570977968e-03,1.113864106644359576e-03,1.921614161512440666e-03,7.253639253183268715e-04,1.275810964260018672e-03,9.033756994520840237e-04
1.316144488684320608e-02,2.121496764001064017e-01,3.269758339406927256e-02,4.917531352194493693e-02,2.425085379141979705e-02,1.157216423549282669e-01,3.648263287510405961e-02,1.060962938635381797e-01,4.169664617084248293e-02,7.194320602168596812e-02,3.715708749905418523e-02,4.468242040824098316e-02,2.951683844763190387e-02,2.799222875800195035e-02,2.245116252282748290e-02,1.821499576473506465e-02,1.776641652298374674e-02,1.207125235700303237e-02,1.319418284682359437e-02,8.863514934489991753e-03,1.125520956661473469e-02,5.865456948361418704e-03,8.649752660222970180e-03,3.872364373667770004e-03,6.671165236610391604e-03,2.738971984472670686e-03,5.318342800397882729e-03,1.677148639199434752e-03,3.435733108705803316e-03
3.542005109524234974e-02,3.185651488562799699e-02,1.867866154102331422e-01,2.553199326716851583e-02,3.532929055517686906e-02,2.123470559378690808e-02,6.053556700812859348e-02,2.766135196941313032e-02,8.196562480468194689e-02,3.870346524565054791e-02,6.919779172503179310e-02,4.128357794306585643e-02,4.745848942141731031e-02,3.652873604287283638e-02,3.085603040633272745e-02,2.940226375278808327e-02,1.951705468497210230e-02,2.302254291737158495e-02,1.385031929067305490e-02,1.888836956674424042e-02,1.051834889951814601e-02,1.594044534724538970e-02,8.065242507340350531e-03,1.255857185293686451e-02,5.004429199731728027e-03,1.104207710270024324e-02,4.045896273387384126e-03,8.933694197853066232e-03,6.358158914822215416e-03
6.389634354421317754e-03,9.061809905134639298e-02,4.122410803879932029e-02,1.149460275109518148e-01,2.073326758327846339e-02,4.887994410758899483e-02,2.101697332294148388e-02,3.011599060898781377e-02,2.052011820263390657e-02,5.483297204412328207e-02,3.081038662816601437e-02,6.156366954999248353e-02,4.004062227128245277e-02,4.984963853407142764e-02,4.133107755892934804e-02,3.382914152633537813e-02,3.622782012085009468e-02,2.170181011656085318e-02,2.839921688229975899e-02,1.490129988582306400e-02,2.315681431517001634e-02,9.491725796447606986e-03,1.770536483202032885e-02,6.442835851485980737e-03,1.499785264876780759e-02,5.727209822091839514e-03,1.363554621385125107e-02,3.915575022695736915e-03,8.569856361614882831e-03
1.245619773855644562e-02,2.107147720886955178e-02,1.166480707758922597e-01,3.812792308804922176e-02,6.018272232339309802e-02,1.961907725588202950e-02,5.928810561476826474e-02,2.135153899803129973e-02,2.155276895944255311e-02,1.754827780022598718e-02,2.887666785777008929e-02,2.140543618137010981e-02,4.560346163900729638e-02,3.201323131575947029e-02,4.648922340371006157e-02,4.136044392693777327e-02,3.793169047978516006e-02,4.163419255994916385e-02,2.791966854893049993e-02,3.689108703080486162e-02,1.628361296640001149e-02,2.941247364339667422e-02,1.036708268580767769e-02,2.165720553581005486e-02,6.335338497500715357e-03,1.629777005960299577e-02,4.321931868536950036e-03,1.237561933272588940e-02,7.511234685123531138e-03
3.226461185151659108e-03,4.081099812120014825e-02,3.559112492596951810e-02,1.054267944242287675e-01,2.916331887091665534e-02,3.012593545034259607e-02,2.060055970928811528e-02,5.644888779132356538e-02,2.099237271670969726e-02,3.036701990357467545e-02,1.911943586595880873e-02,1.695236227138601295e-02,1.609546695538375399e-02,2.623367585757142156e-02,2.191305065778503813e-02,3.549215132323028238e-02,3.053164826456390354e-02,3.790642507020232366e-02,4.270550128897387943e-02,2.740457547594910698e-02,4.062304960323455394e-02,2.026264879168824390e-02,3.842898316801064001e-02,1.361103937021518676e-02,3.222462517415580069e-02,9.153279782106272383e-03,2.226047980557733022e-02,6.857563436076824503e-03,1.264984778489169730e-02
5.070514318157164600e-03,1.301162489392167221e-02,6.526339226608601773e-02,4.199451314539344449e-02,8.120416633199906142e-02,2.079609050777789583e-02,2.165702012705212828e-02,2.122331429136328079e-02,3.786767813495135748e-02,1.923358875328414277e-02,3.749399505502471613e-02,2.093596592230796694e-02,1.972724262247453619e-02,1.853821100550001252e-02,1.690340286904362666e-02,1.560019179739061644e-02,2.565767854417185315e-02,2.210461033708031528e-02,2.832405296012600882e-02,2.876416519502020958e-02,2.605855834333500876e-02,3.681571570285770839e-02,2.070699774436655927e-02,4.402903314633964393e-02,1.762725374327817063e-02,4.055603740418535497e-02,1.288385435343685111e-02,3.127833842256770580e-02,1.670456105730745017e-02
1.724302857040557486e-03,1.983265577853761050e-02,2.619840047377462039e-02,7.200403076152808723e-02,3.990968282795319400e-02,5.442254463088996852e-02,1.689838187654309903e-02,3.044818260814515648e-02,2.020438128012057299e-02,2.089543961403737826e-02,1.711864741520977701e-02,3.149462088804888538e-02,1.925192096826054688e-02,2.366780538321346106e-02,2.011136546329274008e-02,1.715262777800666619e-02,1.956031910177025851e-02,1.683682609764010005e-02,1.691222402688184051e-02,2.177593257493198181e-02,2.014679079940303111e-02,2.327961782657783293e-02,2.683865270867590372e-02,2.179362793494882267e-02,3.506152987765259743e-02,1.661063797014121490e-02,3.776740357807176901e-02,1.193133191525379798e-02,2.613153093507550317e-02
2.274999109569280937e-03,8.073168554721352544e-03,3.678270128421409074e-02,3.645194003468466698e-02,6.880644533890403758e-02,3.196880108618917193e-02,2.883662061703744922e-02,1.801205990357274828e-02,3.741715170364282028e-02,1.825867969977353067e-02,1.801912623205026778e-02,1.684597648718884691e-02,2.300552866565614557e-02,1.549310162306584068e-02,2.301236860124445532e-02,1.781214526889250346e-02,1.480887096533605243e-02,2.012232061441280445e-02,1.429249519707254980e-02,2.065041459804101837e-02,1.790330160128648235e-02,1.943409301792828336e-02,2.112178095886013685e-02,2.056221834070050616e-02,1.913563844667069691e-02,2.443273985441273694e-02,1.761257834527508309e-02,2.747797723994523794e-02,1.613725018029208563e-02
9.669392796920871919e-04,1.030034718076984664e-02,1.840967495365052400e-02,4.532309406849429484e-02,4.142791610442419364e-02,6.112295166294078042e-02,2.206908774055908046e-02,1.698856311607863448e-02,2.011582330454462011e-02,3.148582674679046428e-02,1.675128371145075123e-02,2.026569862778314704e-02,1.718101331622434030e-02,1.918425142489291538e-02,1.532031243904589772e-02,2.085903479587088855e-02,1.505508403287590495e-02,1.590596974842506395e-02,1.388050094065290847e-02,1.180933352643828010e-02,2.151048754700040505e-02,1.231362574810847613e-02,2.270269514254668469e-02,1.601943638385992102e-02,2.063242732080363545e-02,1.861161741049485382e-02,2.026519666016471377e-02,1.535236739007232905e-02,1.353236073868134375e-02
1.087126254517786729e-03,5.133323210305802686e-03,2.161824519006240453e-02,2.837707554226297224e-02,4.770599695295288378e-02,4.059734808728193700e-02,4.494042496501825940e-02,1.626008664206539389e-02,2.018741916969365655e-02,1.939468161115258382e-02,2.300304780483297673e-02,1.571062971794014856e-02,1.976488863949187741e-02,1.609603959788405772e-02,1.498931763195992389e-02,1.760055270982900655e-02,1.983495689767716258e-02,1.388895389930146912e-02,2.092631344604696519e-02,1.312566781090062674e-02,1.089406905673411322e-02,1.466892564575751276e-02,9.051262401267232138e-03,1.720185984043472865e-02,1.136800706766315228e-02,2.328063595896507493e-02,1.460881467931876045e-02,2.573034689533858915e-02,2.249360895532920290e-02
5.605305546097299422e-04,5.606335356317555807e-03,1.297154717230587437e-02,2.881679977199658182e-02,3.587219841841464418e-02,4.980905032679000533e-02,3.302168287732602792e-02,2.620756743191225008e-02,1.710944677607772677e-02,2.392196949413664259e-02,1.698797391325719205e-02,1.916008398484851660e-02,1.508503048445137412e-02,1.936292075799315657e-02,1.500981579417327676e-02,1.270264280471085361e-02,1.280772864126681135e-02,1.599022058709743954e-02,2.082040290196846694e-02,1.744570697102190010e-02,1.436724607457402769e-02,1.402317091858067133e-02,1.005317520746963796e-02,9.684184142721975058e-03,9.488678339211884666e-03,9.616028377315233300e-03,2.125044888553367581e-02,9.944367713574759141e-03,1.989313775177287830e-02
5.408688124095865565e-04,3.337202776240197604e-03,1.322440599463278917e-02,2.143247078305013723e-02,3.109014806294260053e-02,4.073882483617215222e-02,4.705951973764248286e-02,2.188402022696058977e-02,1.724456547390198352e-02,1.910994696673733173e-02,2.252474741963298582e-02,1.589145697818786229e-02,1.504446724593185188e-02,1.559587168546657313e-02,1.937087030862078701e-02,1.150648298509502655e-02,1.963790838266820521e-02,1.483656035400814262e-02,9.637513242669804719e-03,1.508288106117761096e-02,1.220379068690582644e-02,1.665878855633562416e-02,1.272693323027409944e-02,1.240604684052624626e-02,1.622909826981357856e-02,8.629603027798825321e-03,9.280587303207124203e-03,1.643049564073327876e-02,1.099800499874204092e-02
3.315025193833585990e-04,3.140970794930325431e-03,9.296337738362695641e-03,1.910460714113784708e-02,2.838480042753795118e-02,3.440058061935453992e-02,4.003459622982218774e-02,3.570754621135406592e-02,1.632173068018990050e-02,1.649871890001001692e-02,1.763192371144552129e-02,2.098342594819387064e-02,1.594652919304399147e-02,1.233799621685596412e-02,1.314324975952129923e-02,1.847146661447839761e-02,1.657414020400400229e-02,1.552419079493281596e-02,1.142187138270052936e-02,8.681188726581124532e-03,9.621669554617550899e-03,1.111569205150088335e-02,1.630232510189971035e-02,1.538534069737716031e-02,1.967589871269785282e-02,1.545779876749758634e-02,1.035701534741655279e-02,1.561578756159692251e-02,7.653579202684449717e-03
2.762160715308985270e-04,2.198469157925813256e-03,8.299488882199303891e-03,1.637600640097885626e-02,2.069025044365270169e-02,3.498107702291210208e-02,3.821189590057882945e-02,3.062919684873270307e-02,2.374168366530410301e-02,1.759648811390877518e-02,1.566590457204364295e-02,1.501202120536577339e-02,1.981359424595842411e-02,1.312895706085161901e-02,1.645993357011698438e-02,1.547815148112787788e-02,1.034538023502643705e-02,1.425992016816317320e-02,1.205656862798114987e-02,1.177491836203761744e-02,1.495926002778531078e-02,8.887798503290751662e-03,1.287412957851113288e-02,1.551651074682735588e-02,1.196427027088493161e-02,1.824936013097156612e-02,1.681039152600235370e-02,1.289620321341544001e-02,1.170140318647782708e-02
1.981608510797046362e-04,1.788447366654350411e-03,6.755640899463031222e-03,1.314750353789432419e-02,2.204910701941779211e-02,2.223885377595824497e-02,4.001216404245165614e-02,3.611001671779395100e-02,1.989960302903492559e-02,1.786717029772593238e-02,1.851355367411204600e-02,1.571554304851488851e-02,1.483327283620615791e-02,1.548406317795111148e-02,1.244498668028543205e-02,1.672512473001783878e-02,1.271244170194807399e-02,7.917274217074308368e-03,1.164428418618907238e-02,1.379255192870518752e-02,1.426207614436182311e-02,1.453757116524067618e-02,1.006293888118385549e-02,1.532283992633485907e-02,8.988361642583776387e-03,9.377581923661924140e-03,1.328430013149682273e-02,7.341615852550239726e-03,1.287672831628373232e-02
1.435589672785884540e-04,1.455602472252952523e-03,5.270207175208234916e-03,1.282714005448666247e-02,1.460311526927488869e-02,2.788818717929001517e-02,2.662912847781740561e-02,3.780063503239716738e-02,2.825494391273852129e-02,1.634804503071748266e-02,1.461143151717385867e-02,1.510580593015607015e-02,1.790376307914849988e-02,1.551840383596522072e-02,1.047128724918235977e-02,1.213735029040429597e-02,1.644980979354066300e-02,1.073779201326848995e-02,1.009957271839384899e-02,1.120057544489691873e-02,1.136473574528049958e-02,1.223988431466816601e-02,1.097962539761754980e-02,1.248543306160612536e-02,1.588502521041289944e-02,7.069679577158849079e-03,9.936068136371743048e-03,7.860559116380467365e-03,7.534138037726649181e-03
