9.689424462751767830e-01,2.530560217253700894e-02,5.293448364826691503e-03,4.055387697935765854e-04,4.694841446350727509e-05,5.449956287366886236e-06,4.907617003269694426e-07,6.878715304156646595e-08,5.578371099088299292e-09,8.423598895634038372e-10,6.624760230345554002e-11,1.014652395446394169e-11,8.038029194197771253e-13,1.210553517502191925e-13,9.841142311508586025e-15,1.436128883084514506e-15,1.207645327699907869e-16,1.698070306632369417e-17,1.480181512000801714e-18,2.003971353064740016e-19,1.808994644454048675e-20,2.362540028728890736e-21,2.202767205094661869e-22,2.783048133428291516e-23,2.669028437693351708e-24,3.350457057717698319e-25,3.428147627471010215e-26,4.634911552316302676e-27,2.502205010748218052e-28
2.532274445277397576e-02,9.090638564640304287e-01,4.887846010856036066e-02,1.490747250609366324e-02,1.570726693351337869e-03,2.211897475182849823e-04,3.170448483101448087e-05,3.254695636047052038e-06,5.340030578547304276e-07,4.783640786609214780e-08,8.179687577053166879e-09,6.978818377729056401e-10,1.183036964219481995e-10,1.004974998655022062e-11,1.647632256163772488e-12,1.424591326524217047e-13,2.235149948932973064e-14,1.986729310869356239e-15,2.974862075994670482e-16,2.727615963945822071e-17,3.903094297010983676e-18,3.691150907027645339e-19,5.064200232608934823e-20,4.934687480899122553e-21,6.518066378131725242e-22,6.461346769182630035e-23,8.931341632035641426e-24,6.413357939848279541e-25,1.431967053869996461e-25
5.276729504450228952e-03,4.894480605983216742e-02,8.430416016399063794e-01,7.040661831201154575e-02,2.779969354728133168e-02,3.786199355101131300e-03,6.222133577761803595e-04,1.072479252573310102e-04,1.228863687218172615e-05,2.325998876431014828e-06,2.272407110543307846e-07,4.359442931350224053e-08,4.000845799939582106e-09,7.458214687021946143e-10,6.752925808721362939e-11,1.199473219835168449e-11,1.098087634714933434e-12,1.845504199909680665e-13,1.727938360715559368e-14,2.747173844357733241e-15,2.642214011858974352e-16,3.986598694746329250e-17,3.941032957562337952e-18,5.667948364787566547e-19,5.745950583912608146e-20,7.909481293461331731e-21,8.132497233318021816e-22,1.401027426521065022e-22,1.287677752757801969e-23
4.053921103896143035e-04,1.485963875055344892e-02,7.054958600209752795e-02,7.727068312074896195e-01,8.963078042541053336e-02,4.290456400341952081e-02,7.269970326225407529e-03,1.354574150046789329e-03,2.755317262497943812e-04,3.466721820029759131e-05,7.485864946490147771e-06,7.893055428884953094e-07,1.686205934754934238e-07,1.652650292482122027e-08,3.369650204674218043e-09,3.234969619828758734e-10,6.199779452502077474e-11,5.985773376876083372e-12,1.074112258959427516e-12,1.056091771815460449e-13,1.778065945750464894e-14,1.789402542131298821e-15,2.840689392822867977e-16,2.929937803582133075e-17,4.404628396153955618e-18,4.695362467702702838e-19,6.760493029118941565e-20,6.659138271311884062e-21,1.321572291886112383e-21
4.668296815594539200e-05,1.570684736862849309e-03,2.770899398014571233e-02,8.987201455478111001e-02,6.998984306779664211e-01,1.063499647149850763e-01,5.917780210644093403e-02,1.216143919366961985e-02,2.514794248725672320e-03,5.953476817966680363e-04,8.118571777075789882e-05,1.982539614013651284e-05,2.236471920218286629e-06,5.288063779978117684e-07,5.500882812383786252e-08,1.221168074278436330e-08,1.237373249132217062e-09,2.549570941681338238e-10,2.586918115260535165e-11,4.942177752455709169e-12,5.088660584674045262e-13,9.051492812844213707e-14,9.510855056667674233e-15,1.585729696244616111e-15,1.703487033489538727e-16,2.666477033334183377e-17,2.896322541690146308e-18,4.381947753484026293e-19,5.615993574234431845e-20
5.442418747311808187e-06,2.199241374893309863e-04,3.787362753017731350e-03,4.276210036167223810e-02,1.067045183260681152e-01,6.264004295301738301e-01,1.204252277102212110e-01,7.563715769795069377e-02,1.851868084819822957e-02,4.179954633986016077e-03,1.139743285441407409e-03,1.666525917636118431e-04,4.570523650331711715e-05,5.475464910539792398e-06,1.425722882759488449e-06,1.565670725384675777e-07,3.769614462394906775e-08,4.015177692244134831e-09,8.867136199118860614e-10,9.425538225848726192e-11,1.912246777771735428e-11,2.056719183166234850e-12,3.857190347996700475e-13,4.221399029669996311e-14,7.380563533030592501e-15,8.265455330713736361e-16,1.329148782457121204e-16,1.676493511808760483e-17,2.233528581392256599e-18
4.871971428293748288e-07,3.166754062124499614e-05,6.186079216441417233e-04,7.274622200768320057e-03,5.897762051966816410e-02,1.209010811295213178e-01,5.538848533739895164e-01,1.317813967600897085e-01,9.139798186786177170e-02,2.631901108324516056e-02,6.398553951721429496e-03,1.993565391907205567e-03,3.097417602592792926e-04,9.487853830925071293e-05,1.199347286650895337e-05,3.424738240630461255e-06,3.951531905819790987e-07,1.028428206433530741e-07,1.147354597865407315e-08,2.708372079342676363e-09,3.007522897580981504e-10,6.464981027665105787e-11,7.246941834179098514e-12,1.430468718975433102e-12,1.629294931014083875e-13,2.984920587086232564e-14,3.469265478771135450e-15,5.586168190709612473e-16,7.227519507191767825e-17
6.862384813266227120e-08,3.230896262552822458e-06,1.071462442466206708e-04,1.346619225370596822e-03,1.217324366646087806e-02,7.537622810189766043e-02,1.323793230906204488e-01,4.838619618436645342e-01,1.404068212457302844e-01,1.057023658172812630e-01,3.546269682009511176e-02,9.184056130367263329e-03,3.249791743652957060e-03,5.323600425185729236e-04,1.813324798699028520e-04,2.405038755650848014e-05,7.505283894885231778e-06,9.060400650549679414e-07,2.541740176986310996e-07,2.960484235947625846e-08,7.451931738917414374e-09,8.622677517296494132e-10,1.959980688768576595e-10,2.284984449467485807e-11,4.742273400126466637e-12,5.589323644676134457e-13,1.070252241365671969e-13,1.349531451340948874e-14,2.038156877162925396e-15
5.533037992005411397e-09,5.328197472490887371e-07,1.219813660655275608e-05,2.753301427309732077e-04,2.499814265633646532e-03,1.854273899210655968e-02,9.107607270939023503e-02,1.411205917183964154e-01,4.176394345658574481e-01,1.463512187152804789e-01,1.179409490458949439e-01,4.577956161985782119e-02,1.251137781552170807e-02,5.004873404917958499e-03,8.585326615980722921e-04,3.240499582180749014e-04,4.486877848970440697e-05,1.525817645780826713e-05,1.919905422566973793e-06,5.791304255687324687e-07,7.021697956209490452e-08,1.880757993549776661e-08,2.262306396803040722e-09,5.428195027280562795e-10,6.569475540679888830e-11,1.433535813837424928e-11,1.761530492921878863e-12,3.556381797189052434e-13,4.489948295270654065e-14
8.395606278686237316e-10,4.744701669981490840e-08,2.321211132332543065e-06,3.440997647635988974e-05,5.950405232710364407e-04,4.154676251236205826e-03,2.636177508751163037e-02,1.053218253023445600e-01,1.471681260678711634e-01,3.562916393381912461e-01,1.497217539563323041e-01,1.276668568753193400e-01,5.703813292305590088e-02,1.631639015292889877e-02,7.353361968228189563e-03,1.312856160459241212e-03,5.476094376748536158e-04,7.879891313757220216e-05,2.913136458111684188e-05,3.807522899127281654e-06,1.232368245118136059e-06,1.551243001369165327e-07,4.413212923581181438e-08,5.507955004078635003e-09,1.393063395278845347e-09,1.745647494403167808e-10,4.016364215803149474e-11,5.044355678444787252e-12,1.038767187812489708e-12
