8.052734826881902119e-01,1.062774650038248760e-02,1.311332209036800422e-01,5.288686286568336677e-03,3.199705592443003593e-02,2.190451596843099626e-03,8.665896253350631462e-03,8.457021478936284841e-04,2.461883691494764007e-03,3.144624159894856955e-04,7.186716873326856039e-04,1.141885876776565232e-04,2.134768620039897405e-04,4.078582324971581738e-05,6.417675458302596358e-05,1.438999750871405908e-05,1.946159741119427058e-05,5.028546201657320857e-06,5.940428988671857671e-06,1.743578660759451444e-06,1.822442931170015921e-06,6.006407096393184339e-07,5.613443598664964995e-07,2.057645039558548834e-07,1.734635358565408173e-07,7.014829019534676866e-08,5.374499942701200541e-08,2.381186504529365920e-08,1.668882888994602809e-08,8.051708540735412174e-09,5.191844659895134394e-09,2.713017766688444867e-09,1.617736764710107732e-09,9.111942882188971445e-10,5.047672433189289432e-10,3.051164988488920453e-10,1.576876320228175997e-10,1.018836030641212255e-10,4.931407876383007162e-11,3.393223671533385549e-11,1.543781838695822257e-11,1.127530433290539086e-11,4.838498098978109781e-12,3.743645956812418996e-12,1.525329650358912097e-12,1.220774732946434913e-12,6.716153559937442173e-13
9.916056184127023873e-03,5.224009808370710939e-01,1.604948493271906793e-02,2.550107457626851204e-01,1.455247172905114322e-02,1.036253008266093262e-01,8.857858004624468914e-03,3.926053766090244201e-02,4.522890287585930660e-03,1.432886127487210774e-02,2.093247505195162950e-03,5.108343897918371165e-03,9.097143255137658422e-04,1.791864207417778049e-03,3.783914042272075906e-04,6.210594574047645410e-04,1.523654885378127250e-04,2.132772455261223532e-04,5.983350902484095584e-05,7.270122547534067629e-05,2.303052875680281921e-05,2.463188270316056023e-05,8.720207204686810146e-06,8.303039767096177947e-06,3.256615778113652484e-06,2.786671912643510523e-06,1.201984707540064179e-06,9.317514729192456375e-07,4.391419022914368967e-07,3.105177453287003232e-07,1.590098505275513938e-07,1.031845660064475961e-07,5.712043236305341891e-08,3.420009333496880908e-08,2.037338621272386809e-08,1.130954537341328257e-08,7.219959383479313649e-09,3.732275863255523180e-09,2.543656128420421909e-09,1.229456255175954735e-09,8.914080755100376347e-10,4.043912801595122696e-10,3.109674894553530055e-10,1.331837471952899987e-10,1.062418003985096711e-10,4.505868350569618220e-11,3.419857033348727692e-11
1.318371621335995836e-01,1.429394117885951845e-02,1.902349351121695731e-01,1.476695906981545341e-02,2.529672409452642379e-01,2.081061312171814809e-02,1.691662395005636421e-01,1.816485554502093522e-02,8.933137285853641474e-02,1.218106498364728701e-02,4.181914779404693333e-02,6.997551939360144649e-03,1.819246074349826353e-02,3.634878602938104632e-03,7.531997340392890435e-03,1.759408792974264226e-03,3.008869607543150290e-03,8.082081801337923609e-04,1.169853123754875700e-03,3.565676283671049478e-04,4.452641558683993078e-04,1.523298898663072258e-04,1.665868523348507633e-04,6.338767442365867875e-05,6.144723388910649717e-05,2.580422571149673652e-05,2.239681763842175829e-05,1.031053948430766130e-05,8.080821884071707234e-06,4.054116417154679666e-06,2.890113139155455945e-06,1.571896863266027521e-06,1.025777117339508899e-06,6.019800176244559325e-07,3.616359537040736229e-07,2.280119560056168770e-07,1.267376738290206706e-07,8.551442084621558247e-08,4.418159685943068570e-08,3.178697378125525379e-08,1.533005081184953956e-08,1.172227455431565075e-08,5.298217519566502813e-09,4.297776564414188541e-09,1.835097403699243309e-09,1.536378795951535566e-09,8.885248240225777829e-10
4.943278915192613268e-03,2.563898976450157408e-01,1.333437584129540734e-02,1.391124193837917598e-02,1.051941079521613934e-02,1.394271534354155351e-01,1.908634411371663148e-02,1.712018970469156021e-01,2.399108438659667414e-02,1.303447867819249595e-01,2.135674642726477154e-02,7.943301414137113325e-02,1.533824157169056540e-02,4.249477692254503142e-02,9.567137029757710048e-03,2.086089136288053411e-02,5.405396298931532117e-03,9.632878207755053712e-03,2.838648794884126008e-03,4.248683498560110357e-03,1.409117043081302726e-03,1.808138908937260243e-03,6.688956734647300267e-04,7.477575240532488652e-04,3.061555131849725024e-04,3.020461936862188523e-04,1.359437215455338752e-04,1.196311987328428248e-04,5.883462305906354340e-05,4.659775951859827076e-05,2.490793116793602231e-05,1.789174768153721943e-05,1.034479206902071797e-05,6.784617638228868351e-06,4.224665450659450092e-06,2.544784745632151072e-06,1.699706503689166743e-06,9.453328410154205434e-07,6.747685950779941439e-07,3.481775564368301508e-07,2.646928110249708514e-07,1.272784242817854014e-07,1.027477089616307487e-07,4.634831696730911179e-08,3.878458244660363243e-08,1.719987224230362535e-08,1.349708212405137453e-08
3.234378137736260844e-02,1.320807775657268680e-02,2.543454494527339627e-01,1.065912807298915500e-02,2.471269190576230734e-02,8.280316265439143994e-03,2.789904019106227706e-02,1.197723918225790211e-02,1.051670907234048685e-01,2.159361600978505422e-02,1.288462271486993382e-01,2.635902966370765738e-02,1.065885568055202348e-01,2.416136524719764492e-02,7.157400089794133113e-02,1.832430545205985736e-02,4.214470148952681461e-02,1.218121933792313573e-02,2.265678100056649907e-02,7.351974421100793827e-03,1.138986514062075885e-02,4.121551514984825824e-03,5.437671236064605187e-03,2.179719121678444331e-03,2.491596377264892505e-03,1.099545551216339666e-03,1.104098574833848028e-03,5.333628138828723454e-04,4.758292033724132440e-04,2.503205474090430100e-04,2.002989805798842035e-04,1.142094820447612212e-04,8.263347034211399056e-05,5.084812235227645464e-05,3.350066508674534908e-05,2.215800087566536828e-05,1.337589516726576936e-05,9.474263989459669316e-06,5.269298192059207498e-06,3.983116533614465412e-06,2.051275202312195798e-06,1.649643334841093464e-06,7.903223605134341926e-07,6.750472258100409986e-07,3.037923100750142546e-07,2.669819063992696306e-07,1.629736485152339499e-07
2.051023821061324741e-03,1.047569440821584097e-01,1.852631090034865743e-02,1.401914438433612964e-01,9.388624776290765972e-03,9.991196498159786443e-02,9.523126217770768245e-03,3.760447991672430466e-03,6.785755054069819887e-03,2.840018273449442313e-02,1.313875932018698789e-02,8.178380911597639413e-02,2.307016562900110826e-02,1.019080915963736234e-01,2.813524316135930167e-02,8.975572816173121860e-02,2.659540129374013753e-02,6.485816411104007584e-02,2.111801456849119948e-02,4.114208232998348147e-02,1.479221253155331428e-02,2.377685609904794592e-02,9.427311109052953150e-03,1.280827804526136343e-02,5.580748253165314192e-03,6.529516421713844367e-03,3.113337186987568967e-03,3.183777042194748177e-03,1.654066623630227363e-03,1.496408137542320485e-03,8.435198351024074045e-04,6.819479030219817569e-04,4.154189725460170532e-04,3.027063829791377405e-04,1.985164241141459918e-04,1.313490861705107282e-04,9.240258910589846310e-05,5.587700447224005655e-05,4.202461738774057067e-05,2.336075264871256666e-05,1.872424252589211226e-05,9.618672186067749532e-06,8.193553194405862650e-06,3.919441815297761591e-06,3.455994864470451874e-06,1.610572237243613733e-06,1.307117495704000409e-06
8.808023752801659445e-03,8.123894668956984852e-03,1.710281745220074423e-01,1.708593306463948233e-02,2.805052276576636833e-02,9.857027352320760216e-03,1.160025763959707384e-01,1.166609426880018882e-02,4.826868614601236701e-02,7.684738259689047161e-03,1.293309751926309927e-03,6.230932507525060830e-03,2.513207001511634162e-02,1.373070071705067077e-02,6.488227450575374811e-02,2.385179641020914593e-02,8.280733269359580317e-02,2.941989788647385654e-02,7.678966294320700714e-02,2.866760629880346287e-02,5.887916002214884509e-02,2.369613588472364862e-02,3.969161189333667017e-02,1.735673305599167229e-02,2.435549261650744521e-02,1.158765487508704901e-02,1.390436592925345730e-02,7.187593962981526918e-03,7.495212700137030178e-03,4.199085566624815614e-03,3.855408553896979770e-03,2.333883918229067572e-03,1.907218304044379538e-03,1.243592281312699442e-03,9.127767760265098878e-04,6.390529101393844103e-04,4.246130917290249921e-04,3.182088233907053899e-04,1.927146592298924340e-04,1.541276351757294469e-04,8.560064824976915164e-05,7.286050925223858110e-05,3.731574135843706002e-05,3.375862827619433254e-05,1.613450269709602495e-05,1.495125538770401774e-05,9.681846267612956671e-06
7.932761366812029081e-04,3.990966236828698971e-02,1.636768547930686143e-02,1.731005555067352264e-01,1.150472909820324761e-02,3.777805072099232366e-03,1.057903941629408963e-02,6.118039819369618798e-02,1.174534208935463196e-02,8.269628778448399886e-02,1.187520463841153055e-02,2.778193186488126659e-02,6.352354765337841873e-03,1.294912938844832231e-03,5.875261907993345988e-03,2.115899146014449048e-02,1.384468253076390730e-02,5.212658000638331623e-02,2.411500009187101876e-02,6.835337092445291363e-02,3.027392863092781203e-02,6.627867193853131944e-02,3.038507517862404361e-02,5.343336930158051890e-02,2.603788760750219006e-02,3.792510061124039489e-02,1.983606991096295222e-02,2.449299195995320241e-02,1.379228401124671204e-02,1.469973633261564307e-02,8.912639252117339136e-03,8.317598006084286552e-03,5.422729269451018186e-03,4.483545901666261858e-03,3.136772715523663234e-03,2.320378601067106788e-03,1.737932609700032840e-03,1.159886690938173592e-03,9.277063944595258455e-04,5.626777836467119001e-04,4.793875875458491684e-04,2.659611359785383220e-04,2.408147894995411029e-04,1.233081927599345121e-04,1.152720797440076654e-04,5.682425883700841651e-05,4.769593225931651376e-05
2.516187693251816654e-03,4.175667931860021533e-03,9.082059056608166037e-02,2.137569873318928559e-02,1.063400177631447091e-01,7.593836889217964528e-03,4.853744553321470701e-02,1.048750398420417694e-02,7.932410939002499869e-03,9.791405435774995503e-03,6.375305735651619343e-02,1.364870298047635502e-02,6.027266449754071359e-02,1.146572391917431537e-02,1.842634677387198355e-02,5.439770785716278520e-03,1.522640242192204894e-03,5.511374699926919682e-03,1.741517553205839189e-02,1.359074341664626324e-02,4.220949038474768045e-02,2.397065465574606605e-02,5.695513742967021203e-02,3.074301441874104437e-02,5.747830006549539683e-02,3.175617376694091915e-02,4.841239900640515598e-02,2.812657974394650387e-02,3.593719475313361666e-02,2.219639100516671362e-02,2.426925861844047433e-02,1.600348937583937273e-02,1.521893599426197424e-02,1.072618649131461092e-02,8.988075452772224111e-03,6.767443417702705480e-03,5.050789629720013087e-03,4.057349951176952331e-03,2.721591354642713401e-03,2.328468807456054047e-03,1.414784490442688074e-03,1.286752446898027213e-03,7.131136790644620246e-04,6.891096249630021715e-04,3.535553447762679454e-04,3.476089776996304126e-04,2.403303399711836355e-04
2.954920181298888756e-04,1.464759152490509655e-02,1.108305620846356150e-02,1.325357240181652407e-01,1.932951781532767435e-02,2.871328711857034158e-02,8.185196632877762835e-03,8.316361425439251776e-02,9.833947808492551554e-03,8.877875243839459390e-03,8.256110251103326164e-03,1.976623381579935279e-02,1.107146755712743597e-02,5.737981697683838811e-02,1.482233050034642563e-02,4.588217018889226978e-02,1.099275392866101014e-02,1.368454332951154866e-02,4.806859670253968778e-03,1.677751049697750584e-03,5.092532488113975762e-03,1.416762635707502493e-02,1.306072631086192988e-02,3.434436639231980282e-02,2.349842915950945549e-02,4.772181357352162784e-02,3.086635054785410309e-02,4.995672411197370211e-02,3.279175881415921645e-02,4.375619196686669071e-02,2.995018825931567222e-02,3.380077920463314678e-02,2.440881923833494727e-02,2.375086783978954535e-02,1.818673122701609801e-02,1.548816567129037564e-02,1.259888305189908915e-02,9.504500217836180445e-03,8.214674595197290694e-03,5.544767846899803683e-03,5.088216711553013132e-03,3.099357977171929377e-03,3.016701942859119009e-03,1.676653397164447985e-03,1.676804736149540035e-03,8.825954314453205666e-04,7.656331341715721201e-04
