6.814990614391276402e-01,2.502215592833101354e-01,5.159644306792396384e-02,1.330854355422209784e-02,3.728872855268453978e-03
2.539991472591454080e-01,2.805888602303702184e-01,3.158612651106257330e-01,9.872317465582534923e-02,5.445792240404367240e-02
5.039824610993729609e-02,3.291073573191952706e-01,1.363564352088602327e-01,2.152536019689291202e-01,2.333533136464466529e-01
1.213613610616691256e-02,9.730510008796161570e-02,2.262665866310558105e-01,6.216827172391873463e-02,3.082580202034018724e-01
3.632165251330137391e-03,5.783989404153835889e-02,2.514514843567590141e-01,3.283331923052280610e-01,8.460697000589181838e-02
