6.881804652805548761e-01,1.095390948981834686e-02,1.535512078102829192e-01,7.595612432049089063e-03,5.830597943166573177e-02,4.971764796476565301e-03,2.726867896109968006e-02,3.336938292796087085e-03,1.442997943106250937e-02,2.306413741263057659e-03,8.271688077036506645e-03,1.632075296799622398e-03,5.007411817706390253e-03,1.176329450571020644e-03,3.151867237324326894e-03,8.605540959853275702e-04,2.042114172475221860e-03,6.373502598196599967e-04,1.353605899245607144e-03,4.762557270784509127e-04,9.097677459572816412e-04,3.596003088300897153e-04,6.240108454507758322e-04,2.721294474107893214e-04,4.283237361727389105e-04,2.071614484104340325e-04,2.978710068298571633e-04,1.584474267237396053e-04,2.087232429224823282e-04,1.211602265498726918e-04,1.466814633136670411e-04,9.284363326749325905e-05,1.036331047458113240e-04,7.096905150808668645e-05,7.291656952775570338e-05,5.416645207361612732e-05,5.142224961222152744e-05,4.158756225838925466e-05,3.676537571957693540e-05,3.202576787399583958e-05,2.630665327025023402e-05,2.434785028084843173e-05,1.872904738633922008e-05,1.869179218977785816e-05,1.356500345455441162e-05,1.302401079787158021e-05,1.365901036003453554e-05
1.480647909733155167e-02,3.602474419055824995e-01,1.132483929491225755e-02,2.127086832749383594e-01,1.402936102884442225e-02,1.182912085089847243e-01,1.247078567155141676e-02,6.903522369319534113e-02,1.015669925019872452e-02,4.276688286778320552e-02,8.093136071054227512e-03,2.782153954409426200e-02,6.419805928599316147e-03,1.876540599160189671e-02,5.095762859056653278e-03,1.299686018269246950e-02,4.052413765726054981e-03,9.192863730740363087e-03,3.240273107782358237e-03,6.584947972774994954e-03,2.594448743376617274e-03,4.803999372316730167e-03,2.090168073617829601e-03,3.513916074875035600e-03,1.690508474880710347e-03,2.591094506422318960e-03,1.368895513460024029e-03,1.924793978363013814e-03,1.102459760668421775e-03,1.441841172631684685e-03,9.008399078222551534e-04,1.072823294010376250e-03,7.308692011967625772e-04,7.948549747205626214e-04,5.855122412792468541e-04,5.944686532550121647e-04,4.736634571482957077e-04,4.456497798185778234e-04,3.835649913899692796e-04,3.356885981998090256e-04,3.065872499556601574e-04,2.509352580381867741e-04,2.453330420651515776e-04,1.871476069758079422e-04,1.936426333295028013e-04,1.264660363019395276e-04,1.404278801659808863e-04
1.497608843005874824e-01,2.296682172629787091e-02,1.077161425761515023e-01,8.049642403148546746e-03,1.456653123998115085e-01,1.226526305560482130e-02,1.150803339724685570e-01,1.449663785497493432e-02,8.136490226101845968e-02,1.422338872747764930e-02,5.744243409444976106e-02,1.297641963042414463e-02,4.157105198979006017e-02,1.147852835973414351e-02,3.081483450381327163e-02,9.984072386028004786e-03,2.325445103300449734e-02,8.604292115114245756e-03,1.784399866303854401e-02,7.339756205712867979e-03,1.368280791758786155e-02,6.311157737034395719e-03,1.087054764595617694e-02,5.357558793433364261e-03,8.414572827912159339e-03,4.585647308051481012e-03,6.665786322938782420e-03,3.944937686117306989e-03,5.323290110689490179e-03,3.383921858815594399e-03,4.239533409964981424e-03,2.916626071256357439e-03,3.392627285663211891e-03,2.484079819438236598e-03,2.656442198339882890e-03,2.105735357810578547e-03,2.079937615980512709e-03,1.813458060874811916e-03,1.676695519866651211e-03,1.565698613577494718e-03,1.343845178909674164e-03,1.310311931554879227e-03,1.059038093898822521e-03,1.121470205882039127e-03,8.411458729642081475e-04,8.446414097527289591e-04,8.957113703543411517e-04
8.590694770175100192e-03,2.040125394636107259e-01,2.255676239939594097e-02,5.077097675989079850e-02,9.462899278801936709e-03,8.420219010904025914e-02,8.409932365699193321e-03,8.867241253341168195e-02,1.162499596311191222e-02,7.239575629739247731e-02,1.339510694057808107e-02,5.503316556728411746e-02,1.371942572812208383e-02,4.200781875347379957e-02,1.333702937452494429e-02,3.281209904461517002e-02,1.259687333717499601e-02,2.617975849181908635e-02,1.164865348770585153e-02,2.099161432099518054e-02,1.060065041359479522e-02,1.728014330728346384e-02,9.450947228787710472e-03,1.407145313603058376e-02,8.520074898966469717e-03,1.158825814401782082e-02,7.560951038362744188e-03,9.697535209682231830e-03,6.624130304825760762e-03,8.323726440363639692e-03,6.079177355740289501e-03,6.974585497559484225e-03,5.471606143504718044e-03,5.758634023015748483e-03,4.819410179609535244e-03,4.893946136403010128e-03,4.386328086031695758e-03,4.181272158097290234e-03,3.990917562473843619e-03,3.610805953690167987e-03,3.535423260898787595e-03,3.050351481645988041e-03,3.185392163440341554e-03,2.546622058545247765e-03,2.870408460586470513e-03,1.886406066757276333e-03,2.046149573848014824e-03
5.722170457506903229e-02,1.954927689765066992e-02,1.345879606823963404e-01,1.687847565261489657e-02,5.077250404546416324e-02,1.397198982893336529e-02,5.405769719295067804e-02,8.155575599298713063e-03,7.036351953673435078e-02,9.118631582558388987e-03,6.665138123985561713e-02,1.128080788318085517e-02,5.356985593952550556e-02,1.239254926444830276e-02,4.118959690215335395e-02,1.275498864936391863e-02,3.222892863062463975e-02,1.282587317927883636e-02,2.586642654968258903e-02,1.265473390734591676e-02,2.126677647172465699e-02,1.224177576000058665e-02,1.774460061075819328e-02,1.149296255685008233e-02,1.442020910546652768e-02,1.059066008168599478e-02,1.197815432911037738e-02,9.583551168015144381e-03,1.019302541956991666e-02,8.647724761150610284e-03,8.657997006559723860e-03,7.892587969356098382e-03,7.576962347829861721e-03,7.011621596373855680e-03,6.352102042305323402e-03,6.254266347820404068e-03,5.394672114663013988e-03,5.919079980092773266e-03,5.074188435044353282e-03,5.702267231283775564e-03,4.749278387918640792e-03,5.204344107642010393e-03,4.271096309722012194e-03,5.136586756076980814e-03,3.780817264227227890e-03,4.166438793214348110e-03,4.310721398581245263e-03
5.026962199571780379e-03,1.136290465924061632e-01,2.533362836161558856e-02,7.491116209330325737e-02,1.019997989561976029e-02,4.847025065080846212e-02,1.610625130439859859e-02,3.161212801942762246e-02,1.053117326312021616e-02,4.836998976791731519e-02,8.381121604896854885e-03,5.811963412081980196e-02,9.835276384774951919e-03,5.306811617507307260e-02,1.113141758311927097e-02,4.233785237392227729e-02,1.155636124984925003e-02,3.246194472598803310e-02,1.162211689621558269e-02,2.640591228341334501e-02,1.199108130787456331e-02,2.159792874961660031e-02,1.240599665526657437e-02,1.851389254194291123e-02,1.257098161194509026e-02,1.604159784407797884e-02,1.237734792995232556e-02,1.353858607109884558e-02,1.187465268840393051e-02,1.111573460909993580e-02,1.093033515580233740e-02,9.105872327118097465e-03,9.810431275410964533e-03,7.291258035802156492e-03,8.662061796632970073e-03,6.026360060323611260e-03,7.709559099882149803e-03,5.190988620067964535e-03,6.813288661830989128e-03,4.693752431170066484e-03,5.965123919395683844e-03,4.272100205136864122e-03,5.678163001012764485e-03,3.866080988212883523e-03,5.656863672975524088e-03,3.212910801283964338e-03,3.534262172008078608e-03
2.715314121580976112e-02,1.397443588718202956e-02,1.051832356039002353e-01,2.612177784245777595e-02,4.900044450828054676e-02,6.943634201891781682e-03,5.204739393195337294e-02,1.401106924825335637e-02,2.556708580346578330e-02,1.314531185983855432e-02,2.768457764396256571e-02,9.025490743138450678e-03,4.327571261096106042e-02,9.023991981700455606e-03,4.924021445678993664e-02,1.073240177558497724e-02,4.360872732403444502e-02,1.114810040057030542e-02,3.324832249861242595e-02,1.091353407622466104e-02,2.622349606460460530e-02,9.722291722252486210e-03,1.858769970450407233e-02,1.032922592894197286e-02,1.745193864453815913e-02,1.095529152544478906e-02,1.584131279567542114e-02,1.186143076977897240e-02,1.457131939552718317e-02,1.269650742514341103e-02,1.278938343921998816e-02,1.285890423552999567e-02,1.091066782507661183e-02,1.276980327335119555e-02,9.690775869696802852e-03,1.212039776190128315e-02,8.160371641421410374e-03,1.073222332943253587e-02,6.379985740646105553e-03,9.286360492397222402e-03,5.187986341601755896e-03,8.027707680371261312e-03,4.144553766465199941e-03,7.185281032341894747e-03,3.309448872356382000e-03,5.461403566554134427e-03,4.081790272122277040e-03
3.185668848088117969e-03,6.756084418037973383e-02,2.072747052905819787e-02,7.508504727571971293e-02,2.270470308812691171e-02,3.028762538847172905e-02,9.215473073755862596e-03,4.654963242347319452e-02,9.595517081368666601e-03,3.178763372746899740e-02,1.397195234625467700e-02,1.746066401915958091e-02,1.045981577368489124e-02,2.572884349117793637e-02,8.213165106551000363e-03,3.961714045180545624e-02,9.901813163324717226e-03,4.468530423678792468e-02,1.234503735001896314e-02,3.916302433021914137e-02,1.229281293668595815e-02,2.911327961911970574e-02,1.121376745190696966e-02,2.046956849630557351e-02,8.634904930735973205e-03,1.462485074338261762e-02,7.803113297255349218e-03,1.184182573093259597e-02,8.462971105026674545e-03,9.885741240106628996e-03,8.874438252787018866e-03,1.016862172556888717e-02,1.065387799079832616e-02,1.125105817698544668e-02,1.267152879336115590e-02,1.093339050616278646e-02,1.335974137846573061e-02,1.019005562352584895e-02,1.351981499030209186e-02,8.537075607788264034e-03,1.341543902887091383e-02,7.063771631951201377e-03,1.225630374875075201e-02,5.614969179893273057e-03,1.010940775941113375e-02,4.240890523420322474e-03,7.056540082398790950e-03
1.455792887370177015e-02,1.014549820567974686e-02,7.626297092274661460e-02,2.470492773198241718e-02,5.696845875152961591e-02,1.545532396620167941e-02,2.565080045889880575e-02,1.451777170294593633e-02,3.120357082683194311e-02,6.720275477684996973e-03,3.707092059264541911e-02,1.231819526154381318e-02,2.049983728806328842e-02,1.241806554979243797e-02,1.249699867704092207e-02,7.790456261007081690e-03,2.112481228136339761e-02,7.054562618343947558e-03,3.503085884578340664e-02,9.868662580711558968e-03,3.886333789676085781e-02,1.426283760042720491e-02,3.828263921785066137e-02,1.449623354010913523e-02,2.904407387111088840e-02,1.289392622069603089e-02,1.991918923476655723e-02,1.014588729246077535e-02,1.248026707723811149e-02,7.095100759614406116e-03,8.186307899655574302e-03,5.428471782787553344e-03,6.235993224980895464e-03,5.814802199849831987e-03,6.398720309904272485e-03,7.515733064460884683e-03,7.707764139251316836e-03,9.070367120868777847e-03,7.636477869243394299e-03,1.090373400857639306e-02,7.587089138418362695e-03,1.286653707942746368e-02,7.254217040952580173e-03,1.316926756092823628e-02,7.310025318219747804e-03,1.266006000486074971e-02,9.413713892777949427e-03
2.144133279914093963e-03,4.265394346741520348e-02,1.618113780648183092e-02,6.237920466655980101e-02,2.723949783899543009e-02,3.881839376331245456e-02,8.307867873959991212e-03,3.104315865348884415e-02,1.749644894802213427e-02,1.713718601284144882e-02,7.735201802381829958e-03,3.124701177811190986e-02,9.006853988253868057e-03,3.089221106220960134e-02,1.397662615752159540e-02,1.727783032211863481e-02,1.095537175033360969e-02,1.103003913310527870e-02,5.468282959657519773e-03,1.617481072529579691e-02,5.059191347960806211e-03,2.663681101829405706e-02,8.493916103905999049e-03,3.340383891932433708e-02,1.398220112702719051e-02,3.277949591006583396e-02,1.632579232404643421e-02,2.773428118329976377e-02,1.551189334554905000e-02,2.172372234195626278e-02,1.316584656579473586e-02,1.460301143830074547e-02,9.329641769092129888e-03,8.971114916915125942e-03,5.870232761304975191e-03,5.488148027021667007e-03,4.113428001852456259e-03,3.794255833857864985e-03,4.065179656633548244e-03,3.470702916843519063e-03,5.283195288250614428e-03,3.806379739778836639e-03,6.799721611390531842e-03,4.519997563123146628e-03,8.250834168784779848e-03,4.016399532688130075e-03,6.060855545441513545e-03
