8.425740051775367778e-01,1.012387972248780799e-01,3.523436358700895304e-02,1.406252181648701659e-02,3.489216650422119655e-03,2.177228703938549614e-03,5.503510232068014197e-04,4.065732566647952914e-04,1.123240794355510094e-04,8.919359812622554826e-05,4.314521793782414698e-05
1.020367464146033493e-01,5.960491434748903528e-01,1.630849384197008700e-01,6.906076713830952563e-02,4.318659492450830500e-02,1.081625440527262880e-02,9.525992269664766698e-03,2.328905742584873838e-03,2.189777735876461285e-03,6.535421139805491862e-04,7.033133014620625680e-04
3.463802013034733562e-02,1.642923247257274122e-01,3.910427036320025529e-01,1.877655900754246765e-01,8.355229155645156613e-02,7.919660749519641385e-02,1.869139212435646027e-02,2.337154295264157883e-02,4.885938406071140515e-03,7.050827833016884601e-03,3.306919971732069988e-03
1.434874203025188547e-02,6.854949350065023261e-02,1.869742243721662089e-01,2.528622669244247612e-01,1.835900749054018288e-01,8.021688145940902848e-02,1.125593324062970774e-01,2.378311156307285137e-02,3.967292917942334685e-02,9.130975136436809275e-03,1.756950844508191681e-02
3.172160507109082848e-03,4.430047861177749402e-02,8.395283522334831550e-02,1.793778580904841213e-01,1.765902754681538678e-01,1.614663718498001999e-01,6.940372148093409965e-02,1.349144671661946793e-01,2.435770848194261651e-02,6.608569303621698865e-02,2.862740579703787480e-02
2.188942524498038895e-03,1.015471417437975934e-02,8.095584862654507663e-02,8.149777121943115044e-02,1.559940332934066365e-01,1.400801969838914030e-01,1.333706096383111273e-01,6.371349582378690868e-02,1.334380648997277596e-01,2.841435020552870311e-02,9.207716309554705991e-02
4.483774363160755207e-04,9.531467951649323644e-03,1.817656718732947596e-02,1.122867743553168929e-01,7.161839357848191756e-02,1.295696102546328443e-01,1.196288842075038106e-01,9.693157828929341302e-02,7.597425981290442665e-02,1.602024365719072474e-01,7.148422022632350270e-02
3.671473183525926194e-04,2.069986485591637001e-03,2.330223243103023492e-02,2.381291583159947378e-02,1.321322169975455152e-01,6.390130710148370086e-02,9.778772055370042737e-02,1.181707127196202634e-01,7.493979453460131168e-02,6.110656070594938649e-02,1.336483820401443978e-01
8.207561430581871364e-05,1.905328644121731183e-03,4.904843630636652151e-03,4.005254166297876617e-02,2.753640059957969399e-02,1.334703160364035524e-01,6.685709062411093750e-02,6.538343444479183253e-02,1.517828771696997370e-01,9.353590223220341338e-02,5.651592288487125582e-02
5.484676649842311244e-05,5.162374923992500740e-04,5.576095191939431893e-03,8.494903780594632164e-03,5.449574092804833347e-02,2.512970184244589858e-02,1.206380665448443523e-01,5.213354375508363198e-02,6.538144880001285630e-02,6.841788636073027619e-02,2.228477433649872844e-02
2.309063836839327644e-05,4.719528699200177318e-04,2.597304720769129209e-03,1.425549381322028901e-02,2.578608424428149512e-02,7.025713513699305413e-02,6.240253063254853905e-02,9.965331278438593898e-02,5.941976340271570844e-02,2.402016848926618459e-02,1.045080792954277207e-02
