6.288837774811876224e-01,2.095847771517713592e-02,1.705824364056545139e-01,1.746148392795529927e-02,6.916571171760652059e-02,1.221154211211209623e-02,3.129746355245853484e-02,7.903219034602143589e-03,1.485153301984467461e-02,4.920730229569898577e-03,7.230089206650424510e-03,2.995691914637816419e-03,3.584095658734231474e-03,1.836682120814681681e-03,2.061355037393539178e-03
3.829730825982876480e-02,2.497371161181680677e-01,2.015944691986886958e-02,2.018627968848940024e-01,2.677437446029204068e-02,1.363916113749963355e-01,2.829405097021389301e-02,8.569683365768646088e-02,2.487127229942863449e-02,5.231538796415628745e-02,1.948875745224650652e-02,3.121258579754605800e-02,1.430474837159971015e-02,1.911579081267993779e-02,5.898292994073598902e-03
1.542472955234152621e-01,4.454373751838909545e-02,1.505178348959128332e-02,2.230743726894708970e-02,7.452469184276704073e-02,2.302363444186742575e-02,1.003855698136881108e-01,2.890739217602804681e-02,9.494376719970154532e-02,3.372161361913898064e-02,7.753637758518114320e-02,3.437227131753695097e-02,5.845204779286328201e-02,3.138033764948381515e-02,4.899029322933843439e-02
3.086669170960016154e-02,1.825034377690233633e-01,1.724480761444325064e-02,3.582801492877987076e-02,2.382369282386877229e-02,3.442409518301669819e-03,2.048498185443542452e-02,2.165854218101584752e-02,2.158382485998717668e-02,4.879480194612028504e-02,2.655411836508728834e-02,6.074083619387778826e-02,3.345307950723308554e-02,6.167610139262386104e-02,1.617906020338712517e-02
5.583031257270948400e-02,5.740975182617043954e-02,6.842306970688678824e-02,1.253607811408351085e-02,7.488363494086677785e-02,1.980440238228543468e-02,3.736952597784350127e-02,2.116769101376316312e-02,1.014919216623933265e-02,1.573525999130441846e-02,7.153460971247141247e-03,1.716005529182389536e-02,2.048455750201759809e-02,2.080764730596559864e-02,3.733729542922087363e-02
2.060125043844216949e-02,1.043498867097136518e-01,3.834917803600389197e-02,4.059589792794962224e-03,4.479293333141889238e-02,5.284821097291929337e-02,1.653013295874771263e-02,5.641145783338017555e-02,2.029952616658756495e-02,2.785178964990724787e-02,1.722853054661755215e-02,1.136042477259676005e-02,1.185479581161043988e-02,6.624523118688042250e-03,1.162704154853703119e-02
2.233138979064318644e-02,6.073005011152157739e-02,6.846357386138907097e-02,1.970239451001339764e-02,5.422641056974700224e-02,3.445612971255524598e-02,6.196341659661807125e-03,2.782225674270282292e-02,3.039217428758140063e-02,1.055709666602126610e-02,3.340712703745070400e-02,1.182941360106520672e-02,2.540394986543661679e-02,1.361818940975312656e-02,1.781392682470287273e-02
1.398324061149993150e-02,6.973564051750520687e-02,8.001721340210145306e-02,3.180599397441015441e-02,1.656289098181466107e-02,3.452911020138964282e-02,8.807893274906700501e-03,1.802576876668470635e-02,1.555469233979744730e-02,1.643023501103554884e-02,9.712664703515450082e-03,2.617123995222867677e-02,4.188996570852941692e-03,2.393051629448229856e-02,1.071836267543468772e-03
1.013247999977374969e-02,5.148919678529339378e-02,8.481614108458881973e-02,4.329028163760520465e-02,1.269606452004342972e-03,1.837120327049928878e-02,1.734572254988580794e-02,4.991633996445881197e-03,2.611180962783269527e-02,2.193288263294854070e-03,1.914865398972657659e-02,3.908721606359027642e-03,1.717814272621832547e-02,4.374063000441849765e-03,1.318530713670700710e-02
7.787049426748442020e-03,3.092272630131259054e-02,7.295948931931105219e-02,3.481373534094001077e-02,3.176673333924863972e-03,2.493386797394019777e-02,1.353021481753484585e-02,1.068599930094609601e-02,1.194906119636698558e-02,1.000396181938302369e-02,4.600562177217461940e-03,1.371695395399074972e-02,9.910887940457534066e-04,1.705668338333441586e-02,2.775490903838164283e-03
4.067214088634773551e-03,3.578032432191678019e-02,4.814811257923307108e-02,5.902599364892498202e-02,6.315581832715371283e-03,7.842584327910143149e-03,2.330755334652124394e-02,2.735072230802103408e-03,1.788704878459060690e-02,6.146262222076710746e-03,9.034413625205912901e-03,5.682963862327770899e-03,1.020266125531105357e-02,4.246502489231089757e-03,1.299431738607607911e-02
4.754330411879503782e-03,1.901307952544690691e-02,7.394208753492385877e-02,5.518014484766698563e-02,1.907824033256241489e-02,1.351601043923603140e-02,1.939822792169999116e-02,1.492485780344395691e-02,1.752998849574784841e-03,1.163757966091030077e-02,6.994058905140355074e-04,7.983141912955859371e-03,1.955829560738952741e-03,8.826673951992552655e-03,4.893497163760543445e-03
1.774537041777468930e-03,2.154281611662781093e-02,3.635427130458547540e-02,6.258872518394478779e-02,3.384211964684780138e-02,8.323662896421243776e-04,1.882568430512491717e-02,9.592648094940542033e-03,1.029111061598610502e-02,6.146315588569171116e-03,1.039215427408257501e-02,8.482412744343110090e-04,8.537421534764258815e-03,5.370617127680200886e-04,7.003383757225941850e-03
2.125334228587410276e-03,6.375293659811332066e-03,4.441532442965896721e-02,2.084207391689040650e-02,2.372947329632831698e-02,6.540009245507827015e-03,1.312949138895595086e-02,7.497501712366822814e-03,1.380858379227293846e-05,6.994981819122230923e-03,2.810091107236260908e-03,4.325407913507245405e-03,2.789058177379451480e-03,2.858155593422802027e-03,2.253754564752380885e-03
7.602014682800475051e-04,6.529229496281231497e-03,1.978695792499713182e-02,2.377240150201649638e-02,2.077139020003204370e-02,1.621418697975839519e-05,9.156301414344411582e-03,5.218397560441142766e-03,4.136084336389430141e-03,2.384171967847708261e-03,5.741829917741193313e-03,4.659576139079920124e-04,3.592680317207884097e-03,7.581497575876126058e-04,1.516540801803613553e-03
