4.069590919324887237e-22,4.792377343602324938e-22,1.724949796658782209e-22,2.061539499206756842e-22,2.618399539895015162e-22,9.085370539519794909e-24,8.985215209358018015e-24
7.841844186238704078e-23,9.020635647344653962e-23,8.279959199775722428e-23,4.788713914712033492e-23,4.254864205973898441e-23,7.653541739740485201e-24,7.632306550415901754e-24
4.154764688954902798e-23,4.424244420399005165e-23,5.663848752291519663e-23,4.086935798622603398e-23,2.992266644820820818e-23,7.539326905792859580e-24,7.521208560873500405e-24
4.070839733781674454e-23,4.306047409313882916e-23,7.485610436800132706e-23,5.546897433295755328e-23,3.094596545317348042e-23,7.593645490335309618e-24,7.519407070309928451e-24
4.117939990198055907e-23,4.324948838279821007e-23,1.119431058186426743e-22,8.815490469377408033e-23,3.568891392948442248e-23,7.842898565229179540e-24,7.520101217911613849e-24
4.312222055818032739e-23,4.391619484381764584e-23,1.574230765193923972e-22,1.393241322649130978e-22,5.200065066678705495e-23,8.946116368618984909e-24,7.523919668002161422e-24
5.143746507473863618e-23,4.638159116422598490e-23,2.276516358415864203e-22,2.211383367880123412e-22,1.013536217866211124e-22,1.375111314880200694e-23,7.543260366903171786e-24
8.811570379938172622e-23,5.593884121079004584e-23,3.392520219053650879e-22,3.590977621538149605e-22,2.179015004244841033e-22,3.339673278545105162e-23,7.637153034375735237e-24
2.524857510546567211e-22,9.368398963586883763e-23,5.249766372315459166e-22,6.191335597103568124e-22,4.322781655381850097e-22,1.022372778417335162e-22,8.078627845058112372e-24
9.271209361573283454e-22,2.379943667324190922e-22,8.459923822256237733e-22,1.192426810338968048e-21,7.878033847394815203e-22,2.854476218920645500e-22,1.006658681743891191e-23
