6.519953633842041540e+01,7.677940779695302354e+01,2.763568358066377328e+01,3.302823850263499139e+01,4.194977808192307833e+01,1.455581060559529849e+00,1.439535022474078829e+00
7.531643209176378306e+00,8.663805044099564867e+00,7.952427643064371665e+00,4.599286058210829253e+00,4.086553920457541622e+00,7.350789470086740440e-01,7.330394284251151582e-01
2.392190378025540021e+00,2.547348821137186636e+00,3.261076258745203127e+00,2.353136513137251473e+00,1.722858455800462707e+00,4.340920998190977986e-01,4.330488992138490367e-01
1.405112475987941423e+00,1.486297995672208661e+00,2.583772711032871428e+00,1.914596323178995529e+00,1.068147237016182860e+00,2.621062658929023126e-01,2.595438134998577784e-01
8.520888380427638076e-01,8.949233449191202894e-01,2.316339509340876290e+00,1.824111339336826454e+00,7.384790762752224680e-01,1.622861513582176674e-01,1.556067918422019414e-01
5.349137445149376724e-01,5.447626751284670998e-01,1.952769737830104546e+00,1.728259637987992647e+00,6.450470872170230852e-01,1.109729634434737378e-01,9.333118728453659863e-02
3.825075185732886851e-01,3.449102189995314482e-01,1.692899566461725236e+00,1.644464328545385712e+00,7.537020401702414496e-01,1.022582306598145419e-01,5.609440124438380693e-02
3.928181179592362682e-01,2.493742815159503134e-01,1.512379008651420165e+00,1.600850938145997215e+00,9.714007107305220323e-01,1.488819943904307053e-01,3.404628178832291852e-02
6.747654663500750605e-01,2.503694592353382653e-01,1.402994442121033636e+00,1.654627809315482700e+00,1.155258769035190980e+00,2.732280303861811532e-01,2.159004641873552011e-02
1.485354581465596180e+00,3.812944020595534500e-01,1.355377288784021861e+00,1.910405165846489783e+00,1.262151809090761745e+00,4.573199853550582450e-01,1.612783215852942043e-02
